target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.711879;0.208087;0.064027;0.016007
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.689806;0.232646;0.062039;0.015510
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.881439;0.086226;0.026946;0.005389
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.442561;0.360013;0.139360;0.058067
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.912465;0.065651;0.017507;0.004377
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.877082;0.090853;0.026721;0.005344
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.437487;0.371259;0.146253;0.045001
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.412946;0.383843;0.158053;0.045158
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.882016;0.085807;0.026815;0.005363
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.584982;0.271032;0.101637;0.042349
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.426065;0.371369;0.157551;0.045014
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.387299;0.401041;0.167100;0.044560
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.570367;0.283558;0.111705;0.034371
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.402849;0.394345;0.157738;0.045068
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.284845;0.353621;0.251978;0.109556
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.207713;0.485233;0.225775;0.081279
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.926101;0.054452;0.015558;0.003889
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.891237;0.082867;0.020717;0.005179
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.592039;0.263475;0.101990;0.042496
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.559589;0.284972;0.120897;0.034542
