target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.735274;0.211780;0.035297;0.017648
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.707230;0.241105;0.034444;0.017222
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.686969;0.234773;0.062606;0.015652
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.619969;0.253354;0.084451;0.042226
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.924625;0.062813;0.008375;0.004188
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.919004;0.064797;0.012149;0.004050
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.599853;0.272440;0.093651;0.034055
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.435253;0.372733;0.135539;0.056475
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.911892;0.070486;0.013216;0.004405
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.470058;0.353295;0.117765;0.058882
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.448687;0.367542;0.149314;0.034457
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.412413;0.395491;0.158196;0.033899
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.600942;0.271699;0.101887;0.025472
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.428760;0.377018;0.159947;0.034274
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.305326;0.345729;0.239899;0.109045
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.225359;0.477167;0.225359;0.072115
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.714013;0.235519;0.033646;0.016823
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.906527;0.070105;0.018695;0.004674
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.479530;0.346980;0.115660;0.057830
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.452582;0.364945;0.148259;0.034214
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.696868;0.227349;0.060626;0.015157
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.478296;0.347803;0.115934;0.057967
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.591776;0.272149;0.110561;0.025514
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.547334;0.304679;0.121872;0.026115
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.459950;0.367694;0.137885;0.034471
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.427451;0.377882;0.160314;0.034353
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.252866;0.458145;0.198680;0.090309
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.224535;0.479080;0.224535;0.071851
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.426856;0.378275;0.160480;0.034389
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.305682;0.344967;0.240179;0.109172
