target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.651274;0.251083;0.069745;0.027898
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.830506;0.125551;0.037665;0.006278
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.816528;0.137604;0.045868;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.629103;0.247265;0.098906;0.024726
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.644553;0.259750;0.082026;0.013671
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.618739;0.272330;0.095315;0.013616
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.462463;0.354546;0.148680;0.034311
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.429547;0.365090;0.171136;0.034227
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.626376;0.276759;0.083028;0.013838
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.610514;0.285623;0.090880;0.012983
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.547528;0.304548;0.121819;0.026104
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.386418;0.401617;0.178497;0.033468
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.460424;0.363627;0.152489;0.023460
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.446981;0.368679;0.161297;0.023042
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.477259;0.333472;0.162230;0.027038
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.458995;0.342636;0.171318;0.027050
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.814158;0.132744;0.046460;0.006637
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.794657;0.143740;0.054758;0.006845
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.586932;0.275379;0.111873;0.025817
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.434464;0.373254;0.158350;0.033932
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.807845;0.139146;0.046382;0.006626
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.592263;0.280319;0.101934;0.025484
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.555553;0.296298;0.130720;0.017429
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.399720;0.389071;0.177861;0.033349
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.582398;0.281242;0.119315;0.017045
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.416997;0.381194;0.168174;0.033635
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.254934;0.462817;0.209410;0.072838
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.224474;0.479220;0.224474;0.071832
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.498070;0.322669;0.152372;0.026889
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.470255;0.332213;0.170596;0.026936
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.241867;0.373345;0.285843;0.098946
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.169154;0.501441;0.249280;0.080126
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.795116;0.143419;0.054636;0.006829
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.586211;0.284480;0.116378;0.012931
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.573325;0.281606;0.119469;0.025601
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.537022;0.297005;0.139767;0.026206
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.764417;0.164194;0.064250;0.007139
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.553686;0.306044;0.127518;0.012752
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.521016;0.310453;0.141921;0.026610
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.375423;0.394470;0.197235;0.032872
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.506771;0.322841;0.143485;0.026903
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.365226;0.404942;0.196999;0.032833
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.274395;0.363404;0.274395;0.087806
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.198164;0.486574;0.234194;0.081067
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.447311;0.344298;0.181210;0.027181
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.393039;0.334017;0.240191;0.032753
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.162893;0.326707;0.380085;0.130315
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.108655;0.447670;0.325965;0.117710
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.560167;0.301600;0.113100;0.025133
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.529899;0.309277;0.123711;0.037113
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.540394;0.309350;0.123740;0.026516
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;3;0.388888;0.400000;0.177778;0.033333
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;0;0.676529;0.210256;0.088954;0.024260
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;1;0.486701;0.322304;0.155183;0.035812
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;2;0.304772;0.357802;0.250348;0.087078
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;3;0.276852;0.357703;0.276852;0.088593
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;0;0.195133;0.494428;0.230612;0.079827
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;1;0.170211;0.498326;0.250837;0.080626
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;2;0.109656;0.274139;0.342067;0.274139
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;3;0.087978;0.285927;0.362162;0.263933
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;0;0.177592;0.389526;0.332986;0.099896
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;1;0.116055;0.517926;0.285674;0.080346
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;2;0.044133;0.132400;0.308934;0.514533
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;3;0.044293;0.106302;0.336623;0.512782
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;0;0.631449;0.269326;0.085050;0.014175
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;1;0.619945;0.271468;0.095014;0.013573
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;2;0.462598;0.354457;0.148643;0.034302
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;3;0.429010;0.365433;0.171297;0.034259
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;0;0.827252;0.127961;0.038388;0.006398
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;1;0.794856;0.150439;0.047867;0.006838
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;2;0.579219;0.274795;0.120223;0.025762
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;3;0.550048;0.285546;0.138447;0.025959
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;0;0.452834;0.364778;0.159590;0.022799
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;1;0.434870;0.372986;0.169539;0.022605
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;2;0.344380;0.415226;0.207613;0.032781
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;3;0.412842;0.337280;0.217285;0.032593
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;0;0.493453;0.328811;0.159962;0.017774
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;1;0.464073;0.345173;0.172587;0.018167
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;2;0.205800;0.489974;0.223696;0.080530
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;3;0.221919;0.378627;0.299591;0.099864
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;0;0.608242;0.283687;0.094562;0.013509
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;1;0.782980;0.154014;0.056005;0.007001
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;2;0.557081;0.295279;0.130270;0.017369
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;3;0.517523;0.312717;0.142956;0.026804
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;0;0.592810;0.279943;0.101797;0.025449
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;1;0.742402;0.176639;0.073599;0.007360
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;2;0.517163;0.316039;0.140462;0.026337
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;3;0.473755;0.335708;0.163317;0.027220
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;0;0.498168;0.322606;0.152342;0.026884
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;1;0.465346;0.335291;0.172177;0.027186
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;2;0.195704;0.492950;0.231286;0.080061
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;3;0.210424;0.379803;0.310098;0.099674
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;0;0.177547;0.502869;0.239688;0.079896
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;1;0.189916;0.385566;0.323974;0.100544
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;2;0.081280;0.234809;0.467163;0.216747
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;3;0.077743;0.299866;0.366949;0.255442
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;0;0.777379;0.157989;0.057451;0.007181
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;1;0.568521;0.291883;0.114215;0.025381
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;2;0.532679;0.299791;0.141078;0.026452
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;3;0.383412;0.385368;0.198189;0.033032
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;0;0.547434;0.301710;0.125713;0.025143
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;1;0.692987;0.196803;0.086593;0.023616
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;2;0.246297;0.461795;0.218931;0.072977
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;3;0.216607;0.476533;0.234658;0.072202
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;0;0.205710;0.490197;0.223598;0.080495
