target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.934196;0.047525;0.014623;0.003656
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.696293;0.227780;0.060741;0.015185
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.887377;0.081908;0.025596;0.005119
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.451635;0.354153;0.137091;0.057121
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.694312;0.229266;0.061138;0.015284
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.884472;0.085390;0.025115;0.005023
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.564693;0.287303;0.113180;0.034825
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.415504;0.382171;0.157364;0.044961
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.881222;0.086384;0.026995;0.005399
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.444758;0.362607;0.135978;0.056657
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.562302;0.283217;0.120152;0.034329
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.383597;0.403464;0.168110;0.044829
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.574176;0.281044;0.110714;0.034066
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.534634;0.307317;0.122927;0.035122
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.284267;0.354933;0.251467;0.109333
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.206571;0.488062;0.224534;0.080832
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.690228;0.228253;0.065215;0.016304
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.688015;0.237703;0.059426;0.014856
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.442080;0.360324;0.139480;0.058117
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.428429;0.369840;0.156902;0.044829
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.888790;0.084731;0.021183;0.005296
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.580489;0.273966;0.102737;0.042807
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.552069;0.289838;0.122962;0.035132
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.510692;0.320275;0.133448;0.035586
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.434283;0.373373;0.147087;0.045257
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.535788;0.306555;0.122622;0.035035
