target_variable;parents;target_values;X_5(parent_1);A_5(parent_2);D_5(parent_3);X_5_t1=0;X_5_t1=1;X_5_t1=2;X_5_t1=3
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;1;0;0.080162;0.679351;0.240487;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;1;1;0.909026;0.068230;0.022743;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;0;1;0.320676;0.679324;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;1;0;0.000000;0.153380;0.693240;0.153380
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;1;1;0.140953;0.788571;0.070476;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;0;1;0.056971;0.430292;0.512737;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;1;0;0.000000;0.000000;0.093549;0.906451
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;1;1;0.000000;0.280204;0.649745;0.070051
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;0;1;0.000000;0.131962;0.604115;0.263923
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;1;1;0.000000;0.060592;0.515265;0.424143
