target_variable;parents;target_values;X_5(parent_1);A_5(parent_2);D_5(parent_3);X_5_t1=0;X_5_t1=1;X_5_t1=2;X_5_t1=3
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;1;0;0.097514;0.609942;0.292543;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;1;1;0.810841;0.141869;0.047290;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;0;1;0.394898;0.605102;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;1;0;0.000000;0.109280;0.781440;0.109280
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;1;1;0.207445;0.688833;0.103722;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;0;1;0.049903;0.500966;0.449131;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;1;0;0.000000;0.000000;0.195158;0.804842
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;1;1;0.000000;0.191263;0.760922;0.047816
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;0;1;0.000000;0.105833;0.682502;0.211665
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;1;1;0.000000;0.049122;0.607021;0.343857
