target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.832481;0.120986;0.037226;0.009307
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.819674;0.135245;0.036065;0.009016
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.772469;0.165477;0.051712;0.010342
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.524469;0.307114;0.118883;0.049534
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.785148;0.161139;0.042970;0.010743
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.785959;0.158205;0.046531;0.009306
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.497952;0.331352;0.130532;0.040164
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.481513;0.339011;0.139593;0.039884
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.793909;0.149885;0.046839;0.009368
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.503450;0.324278;0.121604;0.050668
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.497412;0.325204;0.137965;0.039419
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.456237;0.355918;0.148299;0.039546
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.508759;0.324219;0.127723;0.039299
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.469192;0.350534;0.140213;0.040061
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.257643;0.415348;0.227915;0.099094
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.232035;0.424957;0.252212;0.090796
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.817746;0.134292;0.038369;0.009592
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.773531;0.172548;0.043137;0.010784
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.519995;0.310003;0.120001;0.050001
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.487155;0.331841;0.140781;0.040223
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.788548;0.161106;0.040277;0.010069
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.516282;0.315897;0.118461;0.049359
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.478568;0.337397;0.143138;0.040897
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.453463;0.357733;0.149055;0.039748
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.506462;0.325735;0.128320;0.039483
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.476483;0.345719;0.138287;0.039511
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.256020;0.419032;0.226479;0.098469
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.229887;0.430280;0.249877;0.089956
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.467543;0.351623;0.140649;0.040185
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.263104;0.402955;0.232746;0.101194
