target_variable;parents;target_values;X_2(parent_1);A_2(parent_2);D_2(parent_3);X_2_t1=0;X_2_t1=1;X_2_t1=2;X_2_t1=3
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;1;0;0.172328;0.655344;0.172328;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;1;1;0.769193;0.192339;0.038468;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;0;1;0.549057;0.450943;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;1;0;0.000000;0.163320;0.755020;0.081660
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;1;1;0.276885;0.538524;0.184590;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;0;1;0.088659;0.645363;0.265977;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;1;0;0.000000;0.000000;0.241982;0.758018
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;1;1;0.000000;0.264849;0.646868;0.088283
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;0;1;0.000000;0.160281;0.759578;0.080141
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;1;1;0.000000;0.111492;0.554033;0.334475
