target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.692843;0.221153;0.061431;0.024573
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.798318;0.149394;0.044818;0.007470
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.653536;0.259848;0.086616;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.600407;0.266395;0.106558;0.026640
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.800234;0.145983;0.046100;0.007683
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.654536;0.246760;0.086366;0.012338
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.581238;0.276205;0.115828;0.026729
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.540840;0.293862;0.137748;0.027550
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.663029;0.249608;0.074882;0.012480
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.753548;0.180732;0.057506;0.008215
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.434453;0.380657;0.152263;0.032628
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.492163;0.332402;0.147734;0.027700
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.496203;0.339515;0.142377;0.021904
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.473641;0.350906;0.153521;0.021932
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.387663;0.390629;0.190036;0.031673
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.364547;0.402454;0.201227;0.031773
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.654548;0.246752;0.086363;0.012338
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.756159;0.170689;0.065024;0.008128
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.474968;0.350022;0.142196;0.032815
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.457596;0.357987;0.151873;0.032544
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.773924;0.163711;0.054570;0.007796
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.613118;0.265981;0.096720;0.024180
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.450754;0.366164;0.161543;0.021539
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.425295;0.372494;0.170283;0.031928
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.462086;0.362269;0.153690;0.021956
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.437287;0.367928;0.162321;0.032464
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.295875;0.376549;0.243040;0.084536
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.265749;0.383463;0.265749;0.085040
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.480808;0.333767;0.157612;0.027814
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.371392;0.394212;0.202433;0.031963
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.205690;0.467076;0.243088;0.084146
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.176223;0.480607;0.259697;0.083474
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.768012;0.162391;0.061863;0.007733
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.734083;0.182818;0.074789;0.008310
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.543346;0.301392;0.127863;0.027399
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.434352;0.362869;0.170762;0.032018
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.721280;0.194259;0.076014;0.008446
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.600504;0.273940;0.114142;0.011414
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.500239;0.323919;0.148077;0.027765
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.390824;0.384743;0.192372;0.032062
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.488369;0.334886;0.148838;0.027907
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.380900;0.394943;0.192134;0.032022
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.266957;0.380659;0.266957;0.085426
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.204446;0.470299;0.241618;0.083637
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.425143;0.358108;0.188478;0.028272
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.377966;0.359557;0.230979;0.031497
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.141524;0.415035;0.330222;0.113219
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.127156;0.353624;0.381468;0.137752
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.585293;0.284370;0.106639;0.023698
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.558262;0.290617;0.116247;0.034874
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.526763;0.318525;0.127410;0.027302
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;3;0.485133;0.337004;0.149779;0.028084
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;0;0.545061;0.295710;0.125108;0.034120
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;1;0.617272;0.240317;0.115708;0.026702
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;2;0.262924;0.445981;0.215974;0.075121
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;3;0.265710;0.383553;0.265710;0.085027
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;0;0.234027;0.393658;0.276577;0.095738
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;1;0.176284;0.480427;0.259786;0.083503
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;2;0.105769;0.264423;0.365384;0.264423
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;3;0.085328;0.277317;0.381369;0.255985
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;0;0.169990;0.415660;0.318731;0.095619
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;1;0.121478;0.495398;0.299023;0.084100
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;2;0.053755;0.161264;0.376282;0.408699
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;3;0.053526;0.128461;0.406794;0.411219
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;0;0.801403;0.145129;0.045830;0.007638
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;1;0.783144;0.154897;0.054214;0.007745
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;2;0.477530;0.344608;0.144513;0.033349
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;3;0.538969;0.295060;0.138309;0.027662
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;0;0.799910;0.148215;0.044465;0.007411
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;1;0.641273;0.263066;0.083703;0.011958
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;2;0.556582;0.289579;0.126691;0.027148
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;3;0.434460;0.358901;0.174012;0.032627
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;0;0.473019;0.351320;0.153703;0.021958
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;1;0.451684;0.361889;0.164495;0.021933
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;2;0.364380;0.402560;0.201280;0.031781
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;3;0.403430;0.352389;0.212331;0.031850
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;0;0.467974;0.345350;0.168008;0.018668
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;1;0.378776;0.400110;0.200055;0.021058
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;2;0.243365;0.396878;0.264527;0.095230
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;3;0.214297;0.399968;0.289301;0.096434
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;0;0.652886;0.251358;0.083786;0.011969
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;1;0.636075;0.258269;0.093916;0.011740
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;2;0.447008;0.368661;0.162645;0.021686
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;3;0.418198;0.377094;0.172386;0.032322
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;0;0.616426;0.263707;0.095894;0.023973
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;1;0.706314;0.201384;0.083910;0.008391
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;2;0.414727;0.383088;0.170261;0.031924
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;3;0.388072;0.390368;0.189909;0.031651
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;0;0.479814;0.334405;0.157914;0.027867
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;1;0.446671;0.347003;0.178191;0.028135
