target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.686271;0.225885;0.062746;0.025098
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.785712;0.158732;0.047619;0.007937
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.652917;0.260312;0.086771;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.592403;0.271731;0.108692;0.027173
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.809930;0.138897;0.043862;0.007310
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.651210;0.249136;0.087197;0.012457
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.575157;0.280215;0.117510;0.027118
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.451053;0.351326;0.164684;0.032937
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.670579;0.244016;0.073205;0.012201
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.645016;0.260322;0.082830;0.011833
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.525330;0.319489;0.127796;0.027385
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.410971;0.385546;0.171354;0.032129
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.593668;0.273833;0.114833;0.017667
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.477759;0.348161;0.152320;0.021760
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.461803;0.343333;0.167027;0.027838
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.362019;0.404055;0.202027;0.031899
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.787375;0.151875;0.053156;0.007594
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.633656;0.256441;0.097692;0.012211
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.468800;0.354133;0.143867;0.033200
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.542494;0.301954;0.128102;0.027450
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.774462;0.163321;0.054440;0.007777
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.747892;0.173324;0.063027;0.015757
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.535667;0.309556;0.136569;0.018209
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.416609;0.378124;0.172857;0.032411
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.464218;0.360833;0.153081;0.021869
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.439777;0.366300;0.161603;0.032321
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.263592;0.444574;0.216522;0.075312
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.231927;0.461930;0.231927;0.074217
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.483487;0.332044;0.156799;0.027670
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.374582;0.392211;0.201406;0.031801
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.234984;0.391178;0.277708;0.096130
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.203346;0.400665;0.299667;0.096322
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.647293;0.246895;0.094055;0.011757
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.743982;0.176012;0.072005;0.008001
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.458528;0.357371;0.151612;0.032488
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.425338;0.368651;0.173483;0.032528
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.721990;0.193765;0.075821;0.008425
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.592159;0.279662;0.116526;0.011653
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.419786;0.376064;0.171915;0.032234
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.463437;0.338882;0.169441;0.028240
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.410632;0.385768;0.171453;0.032147
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.452649;0.349173;0.169868;0.028311
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.265709;0.383555;0.265709;0.085027
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.232686;0.397132;0.274992;0.095190
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.357038;0.400534;0.210807;0.031621
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.342150;0.420245;0.209092;0.028513
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.157472;0.349115;0.367435;0.125978
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.126197;0.358501;0.378590;0.136713
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.705016;0.202275;0.075853;0.016856
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.674378;0.214225;0.085690;0.025707
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.521002;0.322403;0.128961;0.027635
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;3;0.415604;0.382514;0.170006;0.031876
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;0;0.659214;0.221511;0.093716;0.025559
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;1;0.517073;0.303233;0.146001;0.033693
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;2;0.262983;0.445856;0.216022;0.075138
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;3;0.232264;0.461149;0.232264;0.074324
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;0;0.203920;0.471662;0.240996;0.083422
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;1;0.176479;0.479852;0.260074;0.083595
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;2;0.093759;0.234397;0.437447;0.234397
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;3;0.085646;0.278349;0.379067;0.256938
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;0;0.148562;0.489318;0.278554;0.083566
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;1;0.120027;0.501426;0.295451;0.083096
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;2;0.046082;0.138245;0.322572;0.493101
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;3;0.046349;0.111238;0.352253;0.490160
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;0;0.812446;0.137059;0.043282;0.007214
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;1;0.661327;0.241909;0.084668;0.012095
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;2;0.570913;0.283015;0.118684;0.027389
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;3;0.450183;0.351883;0.164945;0.032989
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;0;0.795612;0.151398;0.045419;0.007570
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;1;0.754415;0.180096;0.057303;0.008186
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;2;0.466734;0.348255;0.152362;0.032649
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;3;0.440197;0.355260;0.172247;0.032296
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;0;0.571925;0.285383;0.124855;0.017836
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;1;0.457384;0.358126;0.162785;0.021705
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;2;0.431886;0.359806;0.179903;0.028406
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;3;0.360836;0.420763;0.189914;0.028487
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;0;0.468858;0.344777;0.167729;0.018637
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;1;0.450181;0.354120;0.177060;0.018638
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;2;0.246163;0.389945;0.267568;0.096325
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;3;0.212060;0.406233;0.286280;0.095427
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;0;0.643857;0.257897;0.085966;0.012281
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;1;0.749911;0.177482;0.064539;0.008067
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;2;0.530508;0.312995;0.138086;0.018411
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;3;0.419216;0.376434;0.172084;0.032266
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;0;0.623436;0.258888;0.094141;0.023535
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;1;0.705921;0.201654;0.084022;0.008402
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;2;0.489391;0.334217;0.148541;0.027851
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;3;0.380807;0.395002;0.192163;0.032027
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;0;0.482492;0.332684;0.157101;0.027724
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;1;0.369307;0.395520;0.203105;0.032069
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;2;0.205118;0.468557;0.242412;0.083912
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;3;0.202593;0.402885;0.298558;0.095965
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;0;0.211817;0.406913;0.285953;0.095318
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;1;0.158174;0.488260;0.269826;0.083739
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;2;0.095959;0.277215;0.370936;0.255890
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;3;0.074331;0.286706;0.394732;0.244231
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;0;0.634510;0.259380;0.094320;0.011790
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;1;0.595758;0.273458;0.107005;0.023779
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;2;0.430326;0.365451;0.171977;0.032246
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;3;0.405057;0.371840;0.191232;0.031872
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;0;0.582218;0.278521;0.116051;0.023210
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;1;0.657320;0.219667;0.096653;0.026360
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;2;0.285973;0.375096;0.254198;0.084733
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;3;0.255146;0.383398;0.276408;0.085049
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;0;0.243871;0.395625;0.265077;0.095428
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;1;0.213755;0.401487;0.288569;0.096190
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;2;0.075195;0.253782;0.464237;0.206786
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;3;0.064482;0.300917;0.408912;0.225688
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;0;0.128832;0.503078;0.285270;0.082820
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;1;0.102664;0.505347;0.307991;0.083998
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;2;0.046925;0.150160;0.337860;0.465055
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;3;0.046414;0.120676;0.362029;0.470881
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;0;0.560608;0.289074;0.115629;0.034689
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;1;0.647312;0.223656;0.103226;0.025806
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;2;0.244849;0.444381;0.235432;0.075338
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;3;0.215657;0.456168;0.253163;0.075011
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;0;0.254962;0.383841;0.276209;0.084987
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;1;0.224938;0.389453;0.299918;0.085691
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;2;0.065335;0.261340;0.486654;0.186671
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;3;0.046033;0.266991;0.512051;0.174925
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;0;0.128438;0.432731;0.342502;0.096329
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;1;0.081970;0.526393;0.309666;0.081970
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;2;0.053608;0.150102;0.407420;0.388869
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;3;0.047140;0.103708;0.386550;0.462602
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;0;0.083016;0.267497;0.511127;0.138360
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;1;0.064278;0.275477;0.531689;0.128556
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;2;0.053079;0.106158;0.445864;0.394899
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;3;0.046150;0.073841;0.492346;0.387663
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;0;0.800839;0.147527;0.044258;0.007376
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;1;0.755069;0.179616;0.057151;0.008164
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;2;0.553886;0.291340;0.127461;0.027313
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;3;0.442134;0.354031;0.171651;0.032185
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;0;0.768654;0.167527;0.055842;0.007977
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;1;0.613965;0.265399;0.096509;0.024127
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;2;0.528751;0.314166;0.138603;0.018480
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;3;0.497156;0.325917;0.148991;0.027936
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;0;0.543414;0.301347;0.136976;0.018263
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;1;0.510815;0.313817;0.147678;0.027690
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;2;0.359346;0.423156;0.189129;0.028369
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;3;0.382349;0.362752;0.223037;0.031862
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;0;0.370183;0.405645;0.202823;0.021350
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;1;0.426999;0.366345;0.187869;0.018787
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;2;0.195543;0.478552;0.260724;0.065181
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;3;0.174735;0.494187;0.266701;0.064376
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;0;0.751795;0.176145;0.064053;0.008007
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;1;0.602552;0.268862;0.105207;0.023379
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;2;0.507289;0.316078;0.148743;0.027889
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;3;0.476000;0.327500;0.168429;0.028071
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;0;0.700060;0.199960;0.083317;0.016663
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;1;0.559529;0.282353;0.124235;0.033882
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;2;0.284462;0.378397;0.252855;0.084285
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;3;0.254704;0.384465;0.275929;0.084901
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;0;0.245072;0.392648;0.266383;0.095898
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;1;0.213101;0.403316;0.287687;0.095896
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;2;0.085469;0.288458;0.391033;0.235040
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;3;0.064447;0.300753;0.409236;0.225564
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;0;0.130674;0.495973;0.289349;0.084004
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;1;0.102526;0.506012;0.307578;0.083885
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;2;0.046783;0.149707;0.336840;0.466670
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;3;0.046654;0.121300;0.363901;0.468144
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;0;0.722344;0.187826;0.073497;0.016333
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;1;0.681369;0.206680;0.094728;0.017223
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;2;0.233584;0.458085;0.233584;0.074747
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;3;0.233344;0.395426;0.275771;0.095459
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;0;0.226458;0.452727;0.245329;0.075486
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;1;0.195494;0.469374;0.260658;0.074474
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;2;0.074385;0.297541;0.415545;0.212529
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;3;0.054076;0.313640;0.426797;0.205488
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;0;0.110268;0.512984;0.294047;0.082701
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;1;0.083471;0.517725;0.315334;0.083471
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;2;0.053336;0.149340;0.405352;0.391972
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;3;0.053180;0.116995;0.436072;0.393753
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;0;0.097715;0.314861;0.424564;0.162859
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;1;0.063455;0.271950;0.537686;0.126910
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;2;0.046430;0.092859;0.390009;0.470703
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;3;0.046318;0.074109;0.490503;0.389070
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;0;0.661702;0.216858;0.095417;0.026023
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;1;0.637452;0.224434;0.112217;0.025896
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;2;0.273733;0.378836;0.263205;0.084226
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;3;0.214594;0.458850;0.251915;0.074641
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;0;0.215419;0.456769;0.252883;0.074928
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;1;0.186751;0.467759;0.270789;0.074700
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;2;0.064312;0.300122;0.421193;0.214373
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;3;0.046381;0.269009;0.517638;0.166971
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;0;0.101804;0.509488;0.305413;0.083295
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;1;0.086015;0.440902;0.376316;0.096767
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;2;0.046873;0.121871;0.365612;0.465645
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;3;0.046822;0.093645;0.393307;0.466226
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;0;0.064911;0.278191;0.527076;0.129822
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;1;0.054848;0.340057;0.462490;0.142605
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;2;0.053886;0.086218;0.407254;0.452642
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;3;0.046212;0.055455;0.519392;0.378941
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;0;0.778424;0.158269;0.055394;0.007913
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;1;0.744411;0.181386;0.065958;0.008245
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;2;0.529570;0.313620;0.138362;0.018448
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;3;0.422187;0.374509;0.171204;0.032101
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;0;0.615099;0.264619;0.096225;0.024056
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;1;0.703274;0.203469;0.084779;0.008478
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;2;0.485414;0.336820;0.149698;0.028068
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;3;0.382962;0.393628;0.191495;0.031916
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;0;0.399893;0.385783;0.182175;0.032149
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;1;0.373559;0.392853;0.201735;0.031853
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;2;0.205076;0.468666;0.242363;0.083895
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;3;0.201834;0.405119;0.297440;0.095606
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;0;0.185077;0.481785;0.249854;0.083285
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;1;0.182685;0.408961;0.311639;0.096715
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;2;0.095079;0.274674;0.376702;0.253545
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;3;0.074014;0.285481;0.397318;0.243188
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;0;0.595450;0.273666;0.107087;0.023797
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;1;0.689167;0.201622;0.092410;0.016802
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;2;0.266260;0.382276;0.266260;0.085203
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;3;0.235013;0.391104;0.277742;0.096141
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;0;0.256568;0.379961;0.277949;0.085523
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;1;0.195124;0.470377;0.260166;0.074333
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;2;0.075530;0.302119;0.406552;0.215799
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;3;0.053565;0.310678;0.432210;0.203547
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;0;0.111361;0.508155;0.296963;0.083521
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;1;0.083341;0.518471;0.314846;0.083341
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;2;0.053104;0.148691;0.403589;0.394616
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;3;0.046318;0.101899;0.379805;0.471979
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;0;0.082278;0.265117;0.515475;0.137130
