target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.754359;0.177407;0.054587;0.013647
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.732454;0.200659;0.053509;0.013377
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.856618;0.104278;0.032587;0.006517
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.478882;0.336555;0.130279;0.054283
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.862335;0.103249;0.027533;0.006883
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.838663;0.119249;0.035073;0.007015
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.538769;0.304413;0.119920;0.036899
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.443837;0.363645;0.149736;0.042782
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.717179;0.205688;0.064278;0.012856
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.463438;0.350408;0.131403;0.054751
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.535184;0.300763;0.127596;0.036456
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.411560;0.385161;0.160484;0.042796
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.461187;0.355616;0.140091;0.043105
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.510117;0.323507;0.129403;0.036972
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.245856;0.442095;0.217488;0.094560
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.243425;0.396730;0.264592;0.095253
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.741511;0.190465;0.054419;0.013605
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.865685;0.102336;0.025584;0.006396
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.475419;0.338792;0.131145;0.054644
