target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.927409;0.058073;0.009679;0.004839
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.759652;0.197933;0.028276;0.014138
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.723848;0.207114;0.055230;0.013808
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.594999;0.270001;0.090000;0.045000
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.755079;0.204101;0.027213;0.013607
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.736306;0.210955;0.039554;0.013185
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.490063;0.347191;0.119347;0.043399
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.459148;0.356962;0.129804;0.054085
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.869030;0.104776;0.019646;0.006549
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.595872;0.269419;0.089806;0.044903
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.562401;0.291733;0.118516;0.027350
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.436843;0.379048;0.151619;0.032490
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.571446;0.291782;0.109418;0.027355
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.462119;0.355002;0.150607;0.032273
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.294370;0.369206;0.231291;0.105132
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.232526;0.460540;0.232526;0.074408
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.762886;0.195270;0.027896;0.013948
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.735795;0.198154;0.052841;0.013210
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.508713;0.327525;0.109175;0.054587
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.559163;0.293891;0.119393;0.027552
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.733408;0.199944;0.053318;0.013330
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.502572;0.331618;0.110539;0.055270
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.472390;0.351740;0.142894;0.032976
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.436080;0.379561;0.151825;0.032534
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.570419;0.292481;0.109680;0.027420
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.542294;0.302086;0.128158;0.027462
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.297170;0.363207;0.233491;0.106132
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.233029;0.459372;0.233029;0.074569
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.541706;0.302474;0.128322;0.027498
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.298207;0.360985;0.234305;0.106502
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.235247;0.454228;0.235247;0.075279
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.235964;0.388639;0.278866;0.096531
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.729972;0.202521;0.054006;0.013501
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.598479;0.267681;0.089227;0.044613
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.474876;0.350083;0.142221;0.032820
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.433406;0.381361;0.152544;0.032688
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.579093;0.286575;0.107466;0.026866
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.453500;0.360690;0.153020;0.032790
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.261641;0.439340;0.205575;0.093443
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.264046;0.387413;0.264046;0.084495
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.540986;0.302949;0.128524;0.027541
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.295895;0.365938;0.232489;0.105677
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.233171;0.459043;0.233171;0.074615
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.233703;0.394496;0.276195;0.095606
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.263021;0.436383;0.206660;0.093936
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.235764;0.453029;0.235764;0.075444
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.093461;0.233652;0.439234;0.233652
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.084572;0.274859;0.386853;0.253716
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.577035;0.287976;0.107991;0.026998
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.457114;0.358305;0.152008;0.032573
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.264528;0.433154;0.207843;0.094474
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.234541;0.455865;0.234541;0.075053
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.537575;0.305201;0.129479;0.027746
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.298377;0.360621;0.234439;0.106563
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.235502;0.453635;0.235502;0.075361
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.206214;0.465719;0.243707;0.084360
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.263210;0.435979;0.206808;0.094003
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.233737;0.457731;0.233737;0.074796
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.105899;0.264747;0.364608;0.264747
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.074552;0.242295;0.459496;0.223657
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.265350;0.384388;0.265350;0.084912
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.235117;0.390834;0.277865;0.096184
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.084572;0.274858;0.386855;0.253715
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.053385;0.160155;0.373694;0.412767
