target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.873830;0.100936;0.016823;0.008411
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.792843;0.170600;0.024371;0.012186
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.822392;0.133206;0.035522;0.008880
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.568488;0.287675;0.095892;0.047946
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.854221;0.121483;0.016198;0.008099
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.776019;0.179185;0.033597;0.011199
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.507080;0.335605;0.115364;0.041951
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.485805;0.339369;0.123407;0.051420
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.828499;0.137201;0.025725;0.008575
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.533973;0.310685;0.103562;0.051781
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.533826;0.310783;0.126255;0.029136
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.500915;0.335923;0.134369;0.028793
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.553147;0.304240;0.114090;0.028523
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.513639;0.320998;0.136181;0.029182
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.275008;0.410698;0.216078;0.098217
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.258219;0.400933;0.258219;0.082630
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.789523;0.173334;0.024762;0.012381
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.839922;0.120059;0.032016;0.008004
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.576894;0.282071;0.094024;0.047012
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.500525;0.332983;0.135274;0.031217
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.775607;0.168294;0.044879;0.011220
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.569262;0.287159;0.095720;0.047860
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.494513;0.336991;0.136903;0.031593
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.494337;0.340350;0.136140;0.029173
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.546722;0.308615;0.115731;0.028933
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.524154;0.314058;0.133237;0.028551
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.289295;0.380082;0.227303;0.103320
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.245208;0.431118;0.245208;0.078466
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.524650;0.313731;0.133098;0.028521
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.271284;0.418676;0.213152;0.096887
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.256004;0.406071;0.256004;0.081921
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.224643;0.417970;0.265488;0.091900
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.764070;0.176948;0.047186;0.011797
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.565814;0.289457;0.096486;0.048243
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.537180;0.308547;0.125347;0.028926
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.501203;0.335729;0.134292;0.028777
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.546187;0.308979;0.115867;0.028967
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.512520;0.321737;0.136494;0.029249
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.274113;0.412614;0.215375;0.097898
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.244487;0.432790;0.244487;0.078236
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.521958;0.315508;0.133852;0.028683
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.271412;0.418403;0.213252;0.096933
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.256912;0.403963;0.256912;0.082212
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.227898;0.409537;0.269334;0.093231
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.287155;0.384668;0.225622;0.102555
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.257943;0.401573;0.257943;0.082542
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.096867;0.242168;0.418798;0.242168
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.081509;0.264905;0.409059;0.244527
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.515233;0.330054;0.123770;0.030943
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.518128;0.318036;0.134924;0.028912
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.288097;0.382650;0.226362;0.102892
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.257428;0.402767;0.257428;0.082377
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.483244;0.341059;0.144692;0.031005
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.284695;0.389939;0.223689;0.101677
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.257133;0.403452;0.257133;0.082283
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.226363;0.413515;0.267520;0.092603
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.288143;0.382551;0.226398;0.102908
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.258372;0.400576;0.258372;0.082679
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.097723;0.244308;0.413661;0.244308
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.081721;0.265594;0.407522;0.245163
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.255322;0.407653;0.255322;0.081703
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.211943;0.450874;0.250479;0.086704
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.077891;0.253147;0.435288;0.233674
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.048408;0.145223;0.338854;0.467516
