target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.860468;0.100773;0.031007;0.007752
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.821252;0.134061;0.035750;0.008937
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.749566;0.182134;0.056917;0.011383
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.533985;0.300968;0.116504;0.048543
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.771958;0.171032;0.045608;0.011402
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.741956;0.190728;0.056097;0.011219
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.479082;0.343806;0.135439;0.041673
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.500140;0.326831;0.134578;0.038451
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.759207;0.175122;0.054726;0.010945
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.528207;0.308110;0.115541;0.048142
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.468035;0.344213;0.146030;0.041723
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.470846;0.346355;0.144315;0.038484
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.524245;0.313999;0.123696;0.038060
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.448308;0.364325;0.145730;0.041637
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.268663;0.390341;0.237664;0.103332
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.236105;0.414871;0.256635;0.092389
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.777280;0.164109;0.046888;0.011722
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.815595;0.140499;0.035125;0.008781
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.501019;0.322259;0.124745;0.051977
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.502480;0.321925;0.136574;0.039021
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.814206;0.141557;0.035389;0.008847
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.493461;0.330801;0.124050;0.051688
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.466644;0.345113;0.146412;0.041832
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.467592;0.348486;0.145202;0.038721
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.480754;0.342702;0.135004;0.041540
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.486268;0.339257;0.135703;0.038772
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.264662;0.399420;0.234124;0.101793
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.237624;0.411106;0.258287;0.092983
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.449747;0.363374;0.145350;0.041528
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.252267;0.427548;0.223159;0.097026
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.223001;0.447344;0.242393;0.087261
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.195568;0.452411;0.264016;0.088005
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.821237;0.136200;0.034050;0.008513
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.525815;0.309672;0.116127;0.048386
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.505669;0.319861;0.135699;0.038771
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.470524;0.346566;0.144402;0.038507
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.523018;0.314808;0.124015;0.038159
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.452954;0.361257;0.144503;0.041287
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.252207;0.427684;0.223106;0.097003
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.238244;0.409568;0.258961;0.093226
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.487857;0.338208;0.135283;0.038652
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.266708;0.394777;0.235934;0.102580
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.223567;0.445943;0.243007;0.087483
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.204620;0.427063;0.276238;0.092079
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.265693;0.397082;0.235036;0.102190
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.221333;0.451479;0.240579;0.086609
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.091987;0.265741;0.396972;0.245299
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.072455;0.279471;0.410005;0.238068
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.483543;0.340862;0.134279;0.041317
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.490445;0.336498;0.134599;0.038457
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.254957;0.421444;0.225539;0.098060
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.237538;0.411319;0.258194;0.092950
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.455535;0.359552;0.143821;0.041092
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.264878;0.398930;0.234315;0.101876
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.221421;0.451261;0.240675;0.086643
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.192559;0.460836;0.259954;0.086651
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.264613;0.399533;0.234080;0.101774
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.223805;0.445353;0.243266;0.087576
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.091850;0.265343;0.397875;0.244932
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.068083;0.262605;0.445612;0.223700
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.224422;0.443825;0.243936;0.087817
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.195976;0.451267;0.264567;0.088189
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.068150;0.262864;0.445065;0.223921
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.048944;0.156622;0.352400;0.442033
