target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.647966;0.253464;0.070407;0.028163
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.825100;0.129555;0.038867;0.006478
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.825003;0.131248;0.043749;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.474097;0.350602;0.140241;0.035060
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.850803;0.109028;0.034430;0.005738
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.824198;0.125573;0.043951;0.006279
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.460263;0.355997;0.149289;0.034451
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.436582;0.360588;0.169025;0.033805
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.624135;0.278418;0.083526;0.013921
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.788064;0.155419;0.049452;0.007065
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.543800;0.307058;0.122823;0.026319
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.384005;0.403197;0.179199;0.033600
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.613348;0.260570;0.109271;0.016811
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.444308;0.370461;0.162077;0.023154
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.362780;0.406502;0.197758;0.032960
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.348005;0.412930;0.206465;0.032600
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.826026;0.124267;0.043494;0.006213
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.612318;0.271377;0.103382;0.012923
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.586136;0.275909;0.112088;0.025866
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.574521;0.280816;0.119134;0.025529
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.610733;0.281883;0.093961;0.013423
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.591378;0.280928;0.102156;0.025539
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.560239;0.293174;0.129342;0.017246
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.398572;0.389815;0.178201;0.033413
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.438011;0.378483;0.160568;0.022938
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.409279;0.386241;0.170400;0.034080
