target_variable;parents;target_values;X_2(parent_1);A_2(parent_2);D_2(parent_3);X_2_t1=0;X_2_t1=1;X_2_t1=2;X_2_t1=3
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;1;0;0.197760;0.604480;0.197760;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;1;1;0.711577;0.240352;0.048070;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;0;1;0.504140;0.495860;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;1;0;0.000000;0.192301;0.711548;0.096151
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;1;1;0.295849;0.506918;0.197233;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;0;1;0.100104;0.599584;0.300312;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;1;0;0.000000;0.000000;0.314861;0.685139
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;1;1;0.000000;0.306147;0.591805;0.102049
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;0;1;0.000000;0.192038;0.711943;0.096019
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;1;1;0.000000;0.103364;0.586546;0.310091
