target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.843633;0.112932;0.034748;0.008687
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.828632;0.128526;0.034274;0.008568
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.812675;0.136236;0.042574;0.008515
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.505001;0.319687;0.123750;0.051562
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.762344;0.178242;0.047531;0.011883
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.733883;0.196695;0.057852;0.011570
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.477323;0.344967;0.135896;0.041814
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.496753;0.329046;0.135490;0.038711
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.799619;0.145731;0.045541;0.009108
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.531902;0.305697;0.114636;0.047765
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.512970;0.315137;0.133694;0.038198
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.463163;0.351384;0.146410;0.039043
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.485741;0.339411;0.133707;0.041141
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.456283;0.359059;0.143623;0.041035
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.254136;0.423308;0.224812;0.097744
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.237634;0.411080;0.258298;0.092987
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.848286;0.111789;0.031940;0.007985
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.817904;0.138740;0.034685;0.008671
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.536192;0.299542;0.115952;0.048313
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.511115;0.316338;0.134204;0.038344
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.759088;0.183552;0.045888;0.011472
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.524812;0.310327;0.116373;0.048489
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.477722;0.337945;0.143371;0.040963
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.433983;0.370484;0.154368;0.041165
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.519941;0.316839;0.124815;0.038405
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.490566;0.336419;0.134567;0.038448
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.265293;0.397989;0.234682;0.102036
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.237022;0.412598;0.257633;0.092748
