target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.817313;0.131535;0.036537;0.014615
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.662470;0.250022;0.075007;0.012501
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.781412;0.163941;0.054647;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.496589;0.335608;0.134243;0.033561
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.807820;0.140439;0.044349;0.007392
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.653558;0.247458;0.086610;0.012373
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.487860;0.337794;0.141656;0.032690
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.546846;0.290019;0.135946;0.027189
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.675249;0.240556;0.072167;0.012028
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.636357;0.266671;0.084850;0.012121
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.526850;0.318466;0.127386;0.027297
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.483989;0.337752;0.150112;0.028146
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.495772;0.339806;0.142499;0.021923
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.570046;0.286636;0.125403;0.017915
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.386880;0.391128;0.190278;0.031713
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.431231;0.360220;0.180110;0.028438
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.658093;0.244220;0.085477;0.012211
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.631917;0.257658;0.098155;0.012269
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.476256;0.349163;0.141847;0.032734
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.544372;0.300715;0.127576;0.027338
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.775413;0.162632;0.054211;0.007744
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.743326;0.176463;0.064169;0.016042
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.536385;0.309077;0.136357;0.018181
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.415648;0.378746;0.173141;0.032464
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.557794;0.297812;0.126345;0.018049
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.524619;0.310826;0.137129;0.027426
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.296978;0.374225;0.243946;0.084851
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.234968;0.454875;0.234968;0.075190
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.406530;0.381516;0.180161;0.031793
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.369065;0.395671;0.203182;0.032081
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.206785;0.464240;0.244382;0.084594
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.201461;0.406220;0.296890;0.095429
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.632224;0.257444;0.098074;0.012259
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.623934;0.258545;0.105769;0.011752
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.461124;0.355658;0.150885;0.032333
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.430220;0.365519;0.172009;0.032252
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.615494;0.267989;0.104865;0.011652
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.707321;0.200694;0.083622;0.008362
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.417823;0.377337;0.172497;0.032343
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.387225;0.387016;0.193508;0.032251
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.490197;0.333689;0.148306;0.027807
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.453034;0.348927;0.169748;0.028291
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.231950;0.461876;0.231950;0.074224
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.232487;0.397647;0.274757;0.095108
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.354356;0.402205;0.211687;0.031753
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.341112;0.422004;0.208457;0.028426
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.157800;0.347761;0.368200;0.126240
