target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.754712;0.177153;0.054508;0.013627
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.734141;0.199394;0.053172;0.013293
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.717995;0.205095;0.064092;0.012818
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.468542;0.343233;0.132864;0.055360
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.870821;0.096884;0.025836;0.006459
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.833129;0.123340;0.036276;0.007255
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.548070;0.298274;0.117502;0.036154
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.518741;0.314670;0.129570;0.037020
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.855932;0.104776;0.032743;0.006549
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.559831;0.287457;0.107796;0.044915
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.441996;0.361062;0.153178;0.043765
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.491759;0.332667;0.138611;0.036963
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.548124;0.298238;0.117488;0.036150
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.431841;0.375199;0.150080;0.042880
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.277049;0.371313;0.245081;0.106557
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.215290;0.466454;0.234011;0.084244
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.886417;0.083692;0.023912;0.005978
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.860571;0.106232;0.026558;0.006639
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.479836;0.335939;0.130041;0.054184
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.447236;0.357671;0.151739;0.043354
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.713064;0.218618;0.054654;0.013664
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.558740;0.288170;0.108064;0.045027
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.527146;0.305964;0.129803;0.037087
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.411855;0.384967;0.160403;0.042774
