target_variable;parents;target_values;X_5(parent_1);A_5(parent_2);D_5(parent_3);X_5_t1=0;X_5_t1=1;X_5_t1=2;X_5_t1=3
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;1;0;0.113780;0.544879;0.341341;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;0;1;1;0.879327;0.090505;0.030168;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;0;1;0.346648;0.653352;0.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;1;0;0.000000;0.063381;0.873237;0.063381
X_5_t1;X_5,A_5,D_5;0,1,2,3;1;1;1;0.164788;0.752818;0.082394;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;0;1;0.054634;0.453659;0.491707;0.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;1;0;0.000000;0.000000;0.262120;0.737880
X_5_t1;X_5,A_5,D_5;0,1,2,3;2;1;1;0.000000;0.148491;0.814387;0.037123
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;0;1;0.000000;0.122739;0.631782;0.245478
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_5_t1;X_5,A_5,D_5;0,1,2,3;3;1;1;0.000000;0.043436;0.652511;0.304053
