target_variable;parents;target_values;X_2(parent_1);A_2(parent_2);D_2(parent_3);X_2_t1=0;X_2_t1=1;X_2_t1=2;X_2_t1=3
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;1;0;0.172799;0.654402;0.172799;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;1;1;0.640438;0.299635;0.059927;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;0;1;0.450478;0.549522;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;1;0;0.000000;0.156128;0.765807;0.078064
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;1;1;0.323356;0.461073;0.215571;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;0;1;0.112121;0.551515;0.336363;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;1;0;0.000000;0.000000;0.232252;0.767748
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;1;1;0.000000;0.264240;0.647680;0.088080
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;0;1;0.000000;0.236774;0.644839;0.118387
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;1;1;0.000000;0.086500;0.654002;0.259499
