target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.728045;0.217564;0.036261;0.018130
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.705555;0.242484;0.034641;0.017320
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.901461;0.073904;0.019708;0.004927
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.470275;0.353150;0.117717;0.058858
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.939113;0.050740;0.006765;0.003383
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.904727;0.076218;0.014291;0.004764
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.457004;0.369700;0.127084;0.046212
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.572353;0.282247;0.102635;0.042765
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.699038;0.240769;0.045144;0.015048
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.630811;0.246126;0.082042;0.041021
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.585983;0.276012;0.112130;0.025876
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.410199;0.396982;0.158793;0.034027
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.456411;0.370103;0.138789;0.034697
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.429409;0.376590;0.159766;0.034235
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.253398;0.457004;0.199099;0.090499
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.223205;0.482164;0.223205;0.071426
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.717256;0.232848;0.033264;0.016632
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.684751;0.236437;0.063050;0.015762
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.627929;0.248047;0.082682;0.041341
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.449542;0.366972;0.149082;0.034404
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.695471;0.228397;0.060906;0.015226
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.628699;0.247534;0.082511;0.041256
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.450872;0.366085;0.148722;0.034320
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.409835;0.397226;0.158891;0.034048
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.601704;0.271180;0.101692;0.025423
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.570786;0.283281;0.120180;0.025753
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.307386;0.341315;0.241518;0.109781
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.226686;0.474088;0.226686;0.072540
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.563114;0.288345;0.122328;0.026213
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.305788;0.344740;0.240262;0.109210
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.224863;0.478318;0.224863;0.071956
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.242907;0.370650;0.287072;0.099371
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.691872;0.231096;0.061626;0.015406
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.476210;0.349194;0.116398;0.058199
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.452877;0.364749;0.148179;0.034195
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.417812;0.391857;0.156743;0.033588
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.601600;0.271251;0.101719;0.025430
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.426762;0.378337;0.160507;0.034394
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.254695;0.454226;0.200117;0.090962
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.224672;0.478760;0.224672;0.071895
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.427720;0.377705;0.160238;0.034337
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.307739;0.340560;0.241795;0.109907
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.273751;0.364897;0.273751;0.087600
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.198244;0.486367;0.234289;0.081100
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.307248;0.341612;0.241409;0.109731
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.273769;0.364857;0.273769;0.087606
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.108986;0.272464;0.346086;0.272464
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.087380;0.283984;0.366498;0.262139
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.608867;0.266303;0.099864;0.024966
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.567824;0.285236;0.121009;0.025931
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.256316;0.450751;0.201391;0.091542
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.226152;0.475327;0.226152;0.072369
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.428752;0.377023;0.159949;0.034275
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.255059;0.453444;0.200404;0.091093
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.223800;0.480785;0.223800;0.071616
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.244791;0.365767;0.289299;0.100142
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.252418;0.459104;0.198328;0.090149
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.226843;0.473725;0.226843;0.072590
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.109681;0.274203;0.341912;0.274203
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.087779;0.285283;0.363599;0.263338
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.225174;0.477596;0.225174;0.072056
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.241645;0.373919;0.285581;0.098855
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.071932;0.233778;0.478494;0.215795
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.055564;0.166692;0.388948;0.388796
