target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.940796;0.042758;0.013156;0.003289
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.914202;0.064348;0.017160;0.004290
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.884702;0.083853;0.026204;0.005241
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.444016;0.359073;0.138996;0.057915
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.685710;0.235717;0.062858;0.015714
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.868295;0.097347;0.028631;0.005726
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.428139;0.377428;0.148684;0.045749
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.550780;0.293720;0.120944;0.034555
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.878905;0.088069;0.027522;0.005504
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.445476;0.362138;0.135802;0.056584
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.424320;0.372499;0.158030;0.045151
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.509336;0.321162;0.133818;0.035685
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.437336;0.371358;0.146293;0.045013
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.403388;0.393989;0.157596;0.045027
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.285506;0.352120;0.252563;0.109810
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.252220;0.374932;0.274153;0.098695
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.914274;0.063167;0.018048;0.004512
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.906526;0.071218;0.017805;0.004451
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.450095;0.355147;0.137476;0.057282
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.562163;0.283306;0.120191;0.034340
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.901661;0.074925;0.018731;0.004683
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.441504;0.364732;0.136775;0.056989
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.418171;0.376478;0.159718;0.045634
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.382641;0.404090;0.168371;0.044899
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.431672;0.375097;0.147765;0.045466
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.531015;0.309707;0.123883;0.035395
