target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.751607;0.178843;0.049679;0.019871
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.737729;0.194275;0.058282;0.009714
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.734455;0.199159;0.066386;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.536800;0.308800;0.123520;0.030880
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.751927;0.181284;0.057248;0.009541
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.713239;0.204829;0.071690;0.010241
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.528038;0.311294;0.130543;0.030125
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.499042;0.320613;0.150287;0.030057
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.714433;0.211531;0.063459;0.010577
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.714156;0.209619;0.066697;0.009528
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.491036;0.342572;0.137029;0.029363
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.451684;0.358897;0.159510;0.029908
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.546070;0.305910;0.128285;0.019736
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.513430;0.324380;0.141916;0.020274
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.413951;0.373859;0.181877;0.030313
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.393247;0.384277;0.192138;0.030338
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.712810;0.205136;0.071798;0.010257
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.690490;0.216657;0.082536;0.010317
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.528974;0.314017;0.127570;0.029439
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.500937;0.329382;0.139738;0.029944
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.694779;0.221022;0.073674;0.010525
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.691381;0.212176;0.077155;0.019289
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.487557;0.341628;0.150718;0.020096
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.459528;0.350306;0.160140;0.030026
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.500337;0.336508;0.142761;0.020394
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.486505;0.335747;0.148124;0.029625
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.282162;0.405443;0.231776;0.080618
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.245646;0.430102;0.245646;0.078607
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.448343;0.354637;0.167467;0.029553
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.418729;0.364526;0.187189;0.029556
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.218111;0.434894;0.257768;0.089227
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.191659;0.435112;0.282444;0.090786
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.705783;0.205952;0.078458;0.009807
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.686617;0.215451;0.088139;0.009793
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.509188;0.323936;0.137427;0.029449
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.475198;0.336665;0.158431;0.029706
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.683118;0.220857;0.086422;0.009602
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.645692;0.242954;0.101231;0.010123
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.451925;0.355234;0.162393;0.030449
