target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.740578;0.207538;0.034590;0.017295
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.937134;0.051772;0.007396;0.003698
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.917413;0.061941;0.016517;0.004129
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.621939;0.252041;0.084014;0.042007
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.701571;0.248691;0.033159;0.016579
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.904014;0.076789;0.014398;0.004799
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.460236;0.367499;0.126328;0.045937
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.433563;0.373848;0.135945;0.056644
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.911062;0.071150;0.013341;0.004447
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.469387;0.353742;0.117914;0.058957
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.447323;0.368451;0.149683;0.034542
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.550121;0.302803;0.121121;0.025955
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.601697;0.271185;0.101694;0.025424
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.428820;0.376979;0.159930;0.034271
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.255547;0.452400;0.200787;0.091267
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.275451;0.360953;0.275451;0.088144
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.950403;0.040845;0.005835;0.002917
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.696736;0.227448;0.060653;0.015163
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.471407;0.352396;0.117465;0.058733
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.447308;0.368461;0.149687;0.034543
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.900151;0.074887;0.019970;0.004992
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.624297;0.250469;0.083490;0.041745
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.448795;0.367470;0.149285;0.034450
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.413266;0.394917;0.157967;0.033850
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.607130;0.267486;0.100307;0.025077
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.574812;0.280624;0.119053;0.025511
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.303834;0.348927;0.238727;0.108512
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.225220;0.477491;0.225220;0.072070
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.435287;0.372711;0.158120;0.033883
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.307912;0.340190;0.241930;0.109968
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.276127;0.359386;0.276127;0.088361
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.243447;0.369250;0.287711;0.099592
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.698416;0.226188;0.060317;0.015079
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.476708;0.348862;0.116287;0.058144
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.442263;0.371824;0.151054;0.034859
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.545538;0.305888;0.122355;0.026219
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.461537;0.366613;0.137480;0.034370
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.428639;0.377098;0.159981;0.034282
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.254915;0.453754;0.200290;0.091041
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.275956;0.359782;0.275956;0.088306
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.570121;0.283720;0.120366;0.025793
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.256055;0.451310;0.201186;0.091448
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.274430;0.363322;0.274430;0.087818
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.243439;0.369273;0.287700;0.099589
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.256576;0.450194;0.201596;0.091634
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.275010;0.361978;0.275010;0.088003
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.108998;0.272496;0.346011;0.272496
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.071886;0.233630;0.478826;0.215658
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.604324;0.269396;0.101024;0.025256
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.434490;0.373237;0.158343;0.033931
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.307123;0.341880;0.241311;0.109687
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.273899;0.364555;0.273899;0.087648
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.572754;0.281982;0.119629;0.025635
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.255430;0.452650;0.200695;0.091225
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.225154;0.477643;0.225154;0.072049
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.198713;0.485152;0.234843;0.081292
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.256569;0.450208;0.201590;0.091632
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.275784;0.360181;0.275784;0.088251
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.090171;0.225427;0.458975;0.225427
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.087764;0.285234;0.363709;0.263293
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.273236;0.366092;0.273236;0.087436
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.243305;0.369620;0.287542;0.099534
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.072462;0.235502;0.474649;0.217387
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.055745;0.167235;0.390214;0.386806
