target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.849513;0.108685;0.033442;0.008360
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.762395;0.178204;0.047521;0.011880
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.811946;0.136767;0.042740;0.008548
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.542554;0.295434;0.114362;0.047651
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.776760;0.167430;0.044648;0.011162
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.796104;0.150706;0.044325;0.008865
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.478181;0.344401;0.135673;0.041746
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.460471;0.352769;0.145258;0.041502
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.752134;0.180266;0.056333;0.011267
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.534446;0.304035;0.114013;0.047505
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.506089;0.319589;0.135583;0.038738
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.433704;0.370666;0.154444;0.041185
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.515417;0.319825;0.125992;0.038767
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.487531;0.338423;0.135369;0.038677
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.254111;0.423364;0.224790;0.097735
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.238371;0.409254;0.259099;0.093276
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.848397;0.111707;0.031916;0.007979
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.824624;0.133620;0.033405;0.008351
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.500853;0.322366;0.124787;0.051994
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.476545;0.338706;0.143693;0.041055
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.766117;0.178196;0.044549;0.011137
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.533054;0.304944;0.114354;0.047648
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.502911;0.321646;0.136456;0.038987
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.437467;0.368203;0.153418;0.040911
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.482197;0.341750;0.134629;0.041424
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.453496;0.360899;0.144360;0.041246
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.252499;0.427022;0.223364;0.097115
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.225583;0.440947;0.245199;0.088272
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.484330;0.340537;0.136215;0.038918
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.264618;0.399520;0.234085;0.101776
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.222441;0.448733;0.241784;0.087042
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.207387;0.419318;0.279972;0.093324
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.751165;0.189589;0.047397;0.011849
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.533272;0.304802;0.114301;0.047625
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.513415;0.314849;0.133572;0.038164
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.466814;0.348995;0.145414;0.038777
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.519677;0.317013;0.124884;0.038426
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.486221;0.339288;0.135715;0.038776
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.267006;0.394101;0.236198;0.102695
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.234721;0.418301;0.255131;0.091847
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.448074;0.364480;0.145792;0.041655
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.251748;0.428725;0.222701;0.096826
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.234941;0.417755;0.255371;0.091933
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.205822;0.423697;0.277860;0.092620
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.266494;0.395263;0.235745;0.102498
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.237465;0.411500;0.258114;0.092921
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.092008;0.265800;0.396838;0.245354
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.067805;0.261533;0.447875;0.222787
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.514380;0.320509;0.126261;0.038850
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.482319;0.341865;0.136746;0.039070
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.264975;0.398712;0.234401;0.101913
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.235183;0.417156;0.255633;0.092028
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.446516;0.365508;0.146203;0.041772
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.266325;0.395646;0.235595;0.102433
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.235028;0.417539;0.255465;0.091967
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.205493;0.424618;0.277416;0.092472
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.252644;0.426692;0.223493;0.097171
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.237957;0.410280;0.258649;0.093114
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.087970;0.254136;0.423306;0.234587
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.071827;0.277048;0.415122;0.236004
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.237513;0.411382;0.258166;0.092940
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.207446;0.419152;0.280052;0.093351
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.071930;0.277445;0.414283;0.236342
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.051578;0.165049;0.371361;0.412011
