target_variable;parents;target_values;X_4(parent_1);A_4(parent_2);D_4(parent_3);X_4_t1=0;X_4_t1=1;X_4_t1=2;X_4_t1=3
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;1;0;0.197435;0.605129;0.197435;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;1;1;0.723991;0.184006;0.092003;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;0;1;0.428133;0.571867;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;1;0;0.000000;0.213635;0.643942;0.142423
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;1;1;0.188111;0.736645;0.075244;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;0;1;0.119606;0.521575;0.358818;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;1;0;0.000000;0.000000;0.152128;0.847872
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;1;1;0.000000;0.319228;0.553080;0.127691
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;0;1;0.000000;0.111063;0.740853;0.148084
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;1;1;0.000000;0.117456;0.471446;0.411097
