target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.740241;0.187604;0.057724;0.014431
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.861273;0.104046;0.027745;0.006936
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.715565;0.206862;0.064644;0.012929
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.563452;0.281938;0.109137;0.045474
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.867130;0.099653;0.026574;0.006644
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.708558;0.215413;0.063357;0.012671
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.450177;0.362883;0.142954;0.043986
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.437718;0.367646;0.151384;0.043252
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.712841;0.208843;0.065263;0.013053
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.552179;0.292455;0.109670;0.045696
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.449979;0.355896;0.150986;0.043139
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.413269;0.384042;0.160018;0.042671
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.458649;0.357292;0.140751;0.043308
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.430023;0.376400;0.150560;0.043017
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.277252;0.370852;0.245261;0.106635
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.243038;0.397688;0.264172;0.095102
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.738099;0.192980;0.055137;0.013784
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.864086;0.103554;0.025888;0.006472
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.565149;0.280842;0.108713;0.045297
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.527129;0.305976;0.129808;0.037088
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.863038;0.104352;0.026088;0.006522
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.553238;0.291763;0.109411;0.045588
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.447191;0.357700;0.151751;0.043358
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.494889;0.330618;0.137758;0.036735
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.459727;0.356580;0.140471;0.043222
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.513946;0.320979;0.128392;0.036683
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.275761;0.374235;0.243942;0.106062
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.216075;0.464510;0.234864;0.084551
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.509939;0.323625;0.129450;0.036986
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.276212;0.373212;0.244341;0.106235
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.245671;0.391163;0.267034;0.096132
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.213982;0.400851;0.288875;0.096292
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.850623;0.113811;0.028453;0.007113
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.556132;0.289873;0.108702;0.045293
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.451401;0.354976;0.150596;0.043027
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.486679;0.335992;0.139997;0.037332
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.453933;0.360405;0.141978;0.043685
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.508813;0.324369;0.129748;0.037071
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.243367;0.447744;0.215286;0.093603
