target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.762156;0.171248;0.047569;0.019028
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.723545;0.204781;0.061434;0.010239
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.734859;0.198856;0.066285;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.541383;0.305744;0.122298;0.030574
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.735599;0.193216;0.061016;0.010169
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.716673;0.202376;0.070832;0.010119
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.528791;0.310797;0.130334;0.030077
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.492725;0.324656;0.152183;0.030437
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.732047;0.198484;0.059545;0.009924
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.712366;0.210932;0.067115;0.009588
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.476940;0.352060;0.140824;0.030177
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.441899;0.365303;0.162357;0.030442
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.538574;0.310961;0.130403;0.020062
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.524413;0.317058;0.138713;0.019816
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.417912;0.371332;0.180648;0.030108
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.405862;0.376287;0.188144;0.029707
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.709355;0.207604;0.072661;0.010380
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.696417;0.212508;0.080955;0.010119
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.508480;0.327680;0.133120;0.030720
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.508699;0.324259;0.137564;0.029478
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.695352;0.220607;0.073536;0.010505
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.668960;0.227590;0.082760;0.020690
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.490189;0.339874;0.149944;0.019993
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.465560;0.346396;0.158353;0.029691
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.510596;0.329599;0.139830;0.019976
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.472972;0.344595;0.152027;0.030405
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.284526;0.400463;0.233718;0.081293
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.252689;0.413762;0.252689;0.080860
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.445850;0.356239;0.168224;0.029687
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.410541;0.369661;0.189826;0.029972
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.221741;0.425489;0.262058;0.090712
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.190833;0.437545;0.281227;0.090394
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.685648;0.220047;0.083827;0.010478
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.679379;0.220427;0.090175;0.010019
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.508764;0.324216;0.137546;0.029474
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.464693;0.343405;0.161602;0.030300
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.673989;0.227220;0.088912;0.009879
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.637720;0.248420;0.103508;0.010351
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.455250;0.353079;0.161408;0.030264
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.423504;0.364103;0.182051;0.030342
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.450561;0.359633;0.159837;0.029969
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.426086;0.366118;0.178111;0.029685
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.248767;0.422861;0.248767;0.079605
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.221204;0.426881;0.261422;0.090492
