target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.829902;0.122849;0.037800;0.009450
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.795364;0.153477;0.040927;0.010232
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.763735;0.171829;0.053697;0.010739
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.521783;0.308849;0.119554;0.049814
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.780924;0.164307;0.043815;0.010954
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.779438;0.163024;0.047948;0.009590
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.507212;0.325240;0.128125;0.039423
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.488369;0.334528;0.137747;0.039356
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.785475;0.156018;0.048756;0.009751
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.511002;0.319345;0.119755;0.049898
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.484881;0.333312;0.141405;0.040401
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.449065;0.360612;0.150255;0.040068
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.501315;0.329132;0.129658;0.039895
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.464451;0.353664;0.141466;0.040419
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.255674;0.419816;0.226173;0.098336
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.229689;0.430771;0.249662;0.089878
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.804100;0.144347;0.041242;0.010311
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.790489;0.159628;0.039907;0.009977
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.519103;0.310580;0.120224;0.050093
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.497822;0.324939;0.137853;0.039387
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.770547;0.174822;0.043705;0.010926
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.515945;0.316117;0.118544;0.049393
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.491451;0.329061;0.139602;0.039886
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.439638;0.366782;0.152826;0.040754
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.499440;0.330370;0.130146;0.040045
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.466093;0.352580;0.141032;0.040295
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.259974;0.410058;0.229977;0.099990
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.228252;0.434333;0.248100;0.089316
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.466594;0.352249;0.140900;0.040257
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.255995;0.419087;0.226457;0.098460
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.232012;0.425013;0.252187;0.090787
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.203334;0.430665;0.274501;0.091500
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.790195;0.159851;0.039963;0.009991
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.507380;0.321711;0.120642;0.050267
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.480653;0.336048;0.142566;0.040733
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.445033;0.363251;0.151355;0.040361
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.511897;0.322148;0.126907;0.039048
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.469409;0.350390;0.140156;0.040045
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.255905;0.419293;0.226377;0.098425
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.229379;0.431540;0.249325;0.089757
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.461591;0.355553;0.142221;0.040635
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.260223;0.409494;0.230197;0.100086
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.226210;0.439392;0.245881;0.088517
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.199492;0.441421;0.269315;0.089772
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.263972;0.400986;0.233514;0.101528
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.229975;0.430061;0.249973;0.089990
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.088514;0.255707;0.419741;0.236038
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.069671;0.268733;0.432675;0.228921
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.498917;0.330715;0.130282;0.040087
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.480776;0.342884;0.137154;0.039187
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.263368;0.402357;0.232980;0.101295
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.228242;0.434358;0.248089;0.089312
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.479431;0.343772;0.137509;0.039288
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.264201;0.400467;0.233716;0.101616
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.226045;0.439803;0.245701;0.088452
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.203779;0.429418;0.275102;0.091701
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.260328;0.409257;0.230290;0.100126
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.229869;0.430325;0.249858;0.089949
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.088701;0.256246;0.418518;0.236535
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.069896;0.269599;0.430846;0.229658
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.231053;0.427392;0.251144;0.090412
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.201934;0.434586;0.272611;0.090870
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.069771;0.269115;0.431868;0.229246
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.049167;0.157334;0.354002;0.439496
