target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.836098;0.131122;0.021854;0.010927
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.841091;0.130866;0.018695;0.009348
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.785172;0.161121;0.042966;0.010741
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.544517;0.303656;0.101219;0.050609
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.820772;0.149357;0.019914;0.009957
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.789948;0.168041;0.031508;0.010503
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.536892;0.315308;0.108387;0.039413
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.506689;0.325585;0.118395;0.049331
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.804661;0.156271;0.029301;0.009767
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.558892;0.294072;0.098024;0.049012
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.529698;0.313534;0.127373;0.029394
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.470799;0.356193;0.142477;0.030531
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.533136;0.317865;0.119199;0.029800
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.500791;0.329478;0.139779;0.029953
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.283961;0.391512;0.223112;0.101415
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.249022;0.422268;0.249022;0.079687
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.822692;0.146018;0.020860;0.010430
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.782687;0.162985;0.043463;0.010866
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.553569;0.297621;0.099207;0.049603
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.507222;0.328519;0.133461;0.030799
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.783824;0.162132;0.043235;0.010809
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.553094;0.297937;0.099312;0.049656
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.520938;0.319374;0.129746;0.029941
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.482500;0.348317;0.139327;0.029856
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.542942;0.311189;0.116696;0.029174
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.510693;0.322943;0.137006;0.029358
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.283864;0.391720;0.223036;0.101380
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.251970;0.415430;0.251970;0.080630
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.488804;0.337390;0.143135;0.030672
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.284209;0.390980;0.223307;0.101503
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.252647;0.413860;0.252647;0.080847
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.223647;0.420552;0.264310;0.091492
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.813901;0.139574;0.037220;0.009305
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.558036;0.294643;0.098214;0.049107
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.526991;0.315340;0.128107;0.029563
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.471740;0.355559;0.142224;0.030477
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.520824;0.326248;0.122343;0.030586
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.490498;0.336271;0.142660;0.030570
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.277640;0.405057;0.218146;0.099157
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.250721;0.418327;0.250721;0.080231
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.500572;0.329622;0.139840;0.029966
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.284107;0.391200;0.223227;0.101467
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.251832;0.415749;0.251832;0.080586
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.217248;0.437131;0.256747;0.088874
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.276021;0.408526;0.216874;0.098579
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.254029;0.410652;0.254029;0.081289
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.101041;0.252603;0.393752;0.252603
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.080515;0.261675;0.416263;0.241546
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.543021;0.311134;0.116675;0.029169
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.492169;0.335168;0.142193;0.030470
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.275610;0.409407;0.216551;0.098432
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.251817;0.415784;0.251817;0.080582
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.503428;0.327737;0.139040;0.029794
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.277872;0.404559;0.218328;0.099240
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.250741;0.418281;0.250741;0.080237
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.220621;0.428390;0.260734;0.090254
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.275826;0.408945;0.216720;0.098509
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.249040;0.422227;0.249040;0.079693
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.098637;0.246593;0.408178;0.246593
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.080504;0.261637;0.416347;0.241511
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.253657;0.411515;0.253657;0.081170
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.218016;0.435141;0.257655;0.089188
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.079818;0.259409;0.421319;0.239454
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.049637;0.148911;0.347460;0.453992
