target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.810715;0.136285;0.037857;0.015143
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.674277;0.241276;0.072383;0.012064
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.774707;0.168970;0.056323;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.498628;0.334248;0.133699;0.033425
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.669984;0.241166;0.076158;0.012693
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.780969;0.156451;0.054758;0.007823
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.488145;0.337606;0.141577;0.032672
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.451816;0.350838;0.164455;0.032891
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.787988;0.157046;0.047114;0.007852
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.637822;0.265598;0.084508;0.012073
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.437821;0.378390;0.151356;0.032433
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.487722;0.335309;0.149026;0.027942
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.588594;0.277252;0.116267;0.017887
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.475288;0.349808;0.153041;0.021863
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.378866;0.396241;0.192766;0.032128
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.367049;0.400869;0.200434;0.031648
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.776014;0.159990;0.055997;0.008000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.631284;0.258101;0.098324;0.012291
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.560684;0.292877;0.118981;0.027457
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.461551;0.355376;0.150766;0.032307
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.651401;0.252434;0.084145;0.012021
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.740212;0.178604;0.064947;0.016237
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.536458;0.309028;0.136336;0.018178
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.501092;0.323366;0.147824;0.027717
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.460577;0.363285;0.154121;0.022017
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.526807;0.309395;0.136498;0.027300
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.263724;0.444295;0.216631;0.075350
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.233266;0.458822;0.233266;0.074645
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.475490;0.337185;0.159226;0.028099
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.449607;0.345161;0.177245;0.027986
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.206689;0.464489;0.244268;0.084554
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.204332;0.397759;0.301121;0.096789
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.766807;0.163235;0.062185;0.007773
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.616462;0.263682;0.107870;0.011986
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.542107;0.302210;0.128210;0.027474
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.427577;0.367215;0.172807;0.032401
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.616071;0.267587;0.104708;0.011634
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.700758;0.205195;0.085498;0.008550
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.501256;0.323260;0.147776;0.027708
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.391205;0.384502;0.192251;0.032042
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.406845;0.388247;0.172554;0.032354
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.461983;0.343218;0.166971;0.027828
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.264247;0.386946;0.264247;0.084559
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.205764;0.466883;0.243176;0.084176
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.422016;0.360056;0.189503;0.028425
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.339375;0.424949;0.207396;0.028281
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.158208;0.346075;0.369151;0.126566
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.112650;0.427361;0.337951;0.122038
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.598251;0.275485;0.103307;0.022957
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.566290;0.285335;0.114134;0.034240
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.525105;0.319641;0.127856;0.027398
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;3;0.407319;0.387936;0.172416;0.032328
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;0;0.647131;0.229365;0.097039;0.026465
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;1;0.622291;0.237166;0.114191;0.026352
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;2;0.295215;0.377941;0.242498;0.084347
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;3;0.267139;0.380237;0.267139;0.085485
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;0;0.203606;0.472476;0.240625;0.083293
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;1;0.176970;0.478405;0.260797;0.083828
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;2;0.105962;0.264905;0.364227;0.264905
