target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.777746;0.177803;0.029634;0.014817
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.756390;0.200620;0.028660;0.014330
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.861175;0.104119;0.027765;0.006941
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.498082;0.334612;0.111537;0.055769
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.898006;0.084995;0.011333;0.005666
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.733585;0.213132;0.039962;0.013321
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.477994;0.355408;0.122172;0.044426
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.544396;0.300699;0.109345;0.045560
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.720179;0.223857;0.041973;0.013991
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.498711;0.334193;0.111398;0.055699
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.564430;0.290380;0.117967;0.027223
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.440651;0.376485;0.150594;0.032270
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.486732;0.349459;0.131047;0.032762
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.540400;0.303336;0.128688;0.027576
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.263003;0.436422;0.206645;0.093930
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.267679;0.378984;0.267679;0.085657
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.908174;0.075622;0.010803;0.005402
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.724421;0.206684;0.055116;0.013779
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.593309;0.271127;0.090376;0.045188
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.562835;0.291443;0.118399;0.027323
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.726109;0.205418;0.054778;0.013695
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.592355;0.271763;0.090588;0.045294
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.559362;0.293759;0.119339;0.027540
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.436042;0.379587;0.151835;0.032536
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.580809;0.285407;0.107028;0.026757
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.540344;0.303373;0.128704;0.027579
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.295783;0.366180;0.232401;0.105637
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.266864;0.380875;0.266864;0.085397
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.459802;0.356531;0.151255;0.032412
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.263143;0.436123;0.206755;0.093980
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.265018;0.385157;0.265018;0.084806
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.234390;0.392717;0.277006;0.095887
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.868711;0.098467;0.026258;0.006564
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.593661;0.270893;0.090298;0.045149
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.480253;0.346498;0.140765;0.032484
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.437938;0.378311;0.151324;0.032427
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.574988;0.289370;0.108514;0.027128
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.454277;0.360177;0.152802;0.032743
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.264676;0.432837;0.207960;0.094527
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.264261;0.386914;0.264261;0.084564
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.461867;0.355168;0.150677;0.032288
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.296472;0.364703;0.232942;0.105883
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.233440;0.458418;0.233440;0.074701
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.233509;0.395000;0.275965;0.095526
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.294687;0.368528;0.231540;0.105245
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.265864;0.383195;0.265864;0.085077
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.093639;0.234097;0.438167;0.234097
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.075106;0.244095;0.455480;0.225318
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.572251;0.291233;0.109212;0.027303
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.545072;0.300253;0.127380;0.027296
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.262001;0.438569;0.205858;0.093572
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.233813;0.457554;0.233813;0.074820
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.541797;0.302414;0.128297;0.027492
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.295094;0.367656;0.231860;0.105391
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.233612;0.458020;0.233612;0.074756
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.206229;0.465679;0.243726;0.084367
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.298073;0.361273;0.234200;0.106454
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.235742;0.453079;0.235742;0.075437
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.105491;0.263728;0.367052;0.263728
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.074678;0.242704;0.458583;0.224035
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.267299;0.379865;0.267299;0.085536
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.235256;0.390474;0.278030;0.096241
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.085573;0.278111;0.379598;0.256718
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.045917;0.137750;0.321416;0.494917
