target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.781714;0.157166;0.043657;0.017463
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.748940;0.185970;0.055791;0.009299
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.696064;0.227952;0.075984;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.524878;0.316748;0.126699;0.031675
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.704717;0.215784;0.068142;0.011357
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.697175;0.216304;0.075706;0.010815
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.551246;0.295987;0.124124;0.028644
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.484482;0.329932;0.154655;0.030931
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.695879;0.225275;0.067583;0.011264
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.678259;0.235943;0.075073;0.010725
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.462022;0.362101;0.144840;0.031037
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.435936;0.369206;0.164091;0.030767
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.563384;0.294241;0.123391;0.018983
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.545636;0.302909;0.132523;0.018932
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.438958;0.357906;0.174116;0.029019
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.411046;0.373004;0.186502;0.029448
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.699783;0.214441;0.075054;0.010722
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.721905;0.194667;0.074159;0.009270
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.503049;0.331301;0.134591;0.031059
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.481223;0.342393;0.145257;0.031127
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.740240;0.188102;0.062701;0.008957
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.702086;0.204816;0.074479;0.018620
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.468744;0.354171;0.156252;0.020834
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.440191;0.362839;0.165869;0.031101
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.526659;0.318781;0.135240;0.019320
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.494676;0.330404;0.145767;0.029153
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.288741;0.391582;0.237180;0.082497
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.243398;0.435318;0.243398;0.077887
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.458726;0.347962;0.164315;0.028997
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.423268;0.361679;0.185727;0.029325
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.226131;0.414116;0.267245;0.092508
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.194562;0.426553;0.286723;0.092161
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.679608;0.224275;0.085438;0.010680
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.708009;0.200744;0.082122;0.009125
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.476159;0.345735;0.146676;0.031430
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.457782;0.347838;0.163688;0.030692
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.638662;0.251842;0.098547;0.010950
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.623753;0.257998;0.107499;0.010750
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.442694;0.361217;0.165128;0.030961
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.411532;0.371664;0.185832;0.030972
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.471377;0.346008;0.153781;0.028834
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.400332;0.382547;0.186104;0.031017
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.245028;0.431534;0.245028;0.078409
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.215825;0.440816;0.255066;0.088292
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.405408;0.370402;0.194948;0.029242
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.366607;0.378805;0.224037;0.030551
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.147604;0.389905;0.344408;0.118083
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.117543;0.402492;0.352628;0.127338
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.620355;0.260328;0.097623;0.021694
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.647979;0.231592;0.092637;0.027791
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.499753;0.336705;0.134682;0.028860
