target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.745563;0.183760;0.056542;0.014135
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.733347;0.199989;0.053331;0.013333
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.702491;0.216370;0.067616;0.013523
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.560588;0.283787;0.109853;0.045772
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.879071;0.090697;0.024186;0.006046
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.695914;0.224759;0.066106;0.013221
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.540334;0.303380;0.119513;0.036773
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.523417;0.311612;0.128311;0.036660
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.721197;0.202766;0.063364;0.012673
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.466806;0.348208;0.130578;0.054408
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.441591;0.361324;0.153289;0.043797
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.493194;0.331728;0.138220;0.036859
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.451948;0.361714;0.142493;0.043844
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.512958;0.321631;0.128652;0.036758
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.276592;0.372350;0.244677;0.106381
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.245113;0.392545;0.266427;0.095914
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.875873;0.091462;0.026132;0.006533
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.864673;0.103107;0.025777;0.006444
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.567427;0.279370;0.108143;0.045060
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.448242;0.357020;0.151463;0.043275
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.854803;0.110626;0.027656;0.006914
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.468882;0.346853;0.130070;0.054196
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.444127;0.359683;0.152593;0.043598
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.413055;0.384182;0.160076;0.042687
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.457811;0.357845;0.140969;0.043375
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.423207;0.380901;0.152360;0.043532
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.242304;0.450157;0.214346;0.093194
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.213072;0.471953;0.231600;0.083376
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.506466;0.325919;0.130368;0.037248
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.274515;0.377061;0.242840;0.105583
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.246347;0.389487;0.267769;0.096397
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.187291;0.475584;0.252843;0.084281
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.711984;0.219441;0.054860;0.013715
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.549640;0.294113;0.110292;0.045955
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.533816;0.301648;0.127972;0.036563
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.410254;0.386016;0.160840;0.042891
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.454647;0.359933;0.141792;0.043628
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.513237;0.321447;0.128579;0.036737
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.246186;0.441347;0.217780;0.094687
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.245343;0.391975;0.266678;0.096004
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.424589;0.379988;0.151995;0.043427
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.276060;0.373556;0.244207;0.106177
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.215337;0.466339;0.234062;0.084262
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.186919;0.476627;0.252341;0.084114
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.242968;0.448648;0.214934;0.093449
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.214756;0.467779;0.233430;0.084035
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.095121;0.274795;0.376426;0.253657
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.064812;0.249988;0.472247;0.212953
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.451301;0.362141;0.142662;0.043896
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.506090;0.326167;0.130467;0.037276
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.277623;0.370010;0.245589;0.106778
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.246916;0.388077;0.268387;0.096619
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.424839;0.379824;0.151929;0.043408
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.276492;0.372576;0.244589;0.106343
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.246895;0.388131;0.268364;0.096611
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.213956;0.400923;0.288841;0.096280
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.243915;0.446500;0.215771;0.093814
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.243787;0.395832;0.264986;0.095395
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.084742;0.244811;0.444468;0.225979
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.065306;0.251895;0.468222;0.214577
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.215424;0.466122;0.234157;0.084296
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.214353;0.399813;0.289376;0.096459
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.064996;0.250701;0.470743;0.213560
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.046988;0.150363;0.338316;0.464333
