target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.838289;0.129368;0.021561;0.010781
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.816289;0.151291;0.021613;0.010807
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.799965;0.150026;0.040007;0.010002
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.550872;0.299419;0.099806;0.049903
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.824821;0.145983;0.019464;0.009732
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.811929;0.150456;0.028211;0.009404
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.523303;0.324560;0.111567;0.040570
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.502808;0.328147;0.119326;0.049719
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.816364;0.146909;0.027545;0.009182
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.549791;0.300140;0.100047;0.050023
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.521998;0.318668;0.129459;0.029875
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.469499;0.357068;0.142827;0.030606
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.535213;0.316451;0.118669;0.029667
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.494427;0.333678;0.141560;0.030334
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.280278;0.399405;0.220218;0.100099
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.248498;0.423485;0.248498;0.079519
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.833092;0.137454;0.019636;0.009818
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.794488;0.154134;0.041102;0.010276
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.538973;0.307351;0.102450;0.051225
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.530863;0.312758;0.127058;0.029321
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.806536;0.145098;0.038693;0.009673
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.538020;0.307987;0.102662;0.051331
