target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.809262;0.137755;0.042386;0.010597
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.800364;0.149727;0.039927;0.009982
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.782368;0.158278;0.049462;0.009892
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.509427;0.316828;0.122643;0.051101
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.795438;0.153422;0.040912;0.010228
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.757616;0.179154;0.052692;0.010538
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.508078;0.324668;0.127900;0.039354
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.484260;0.337215;0.138853;0.039672
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.765582;0.170486;0.053277;0.010655
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.513493;0.317719;0.119145;0.049644
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.500921;0.322933;0.137002;0.039143
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.451508;0.359013;0.149589;0.039890
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.511109;0.322668;0.127112;0.039111
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.467557;0.351613;0.140645;0.040184
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.258963;0.412354;0.229082;0.099601
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.230724;0.428206;0.250787;0.090283
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.799484;0.147749;0.042214;0.010553
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.790176;0.159866;0.039967;0.009992
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.516816;0.312056;0.120796;0.050332
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.478687;0.337320;0.143106;0.040887
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.797933;0.153956;0.038489;0.009622
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.521068;0.312772;0.117289;0.048871
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.493237;0.327905;0.139111;0.039746
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.447290;0.361774;0.150739;0.040197
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.507700;0.324918;0.127998;0.039384
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.461544;0.355584;0.142234;0.040638
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.262970;0.403261;0.232627;0.101142
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.229056;0.432340;0.248974;0.089631
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.472030;0.348659;0.139464;0.039847
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.256603;0.417709;0.226995;0.098693
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.227146;0.437074;0.246897;0.088883
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.196995;0.448413;0.265944;0.088648
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.772372;0.173431;0.043358;0.010839
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.520723;0.312997;0.117374;0.048906
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.486085;0.332534;0.141075;0.040307
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.451054;0.359310;0.149713;0.039923
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.505914;0.326097;0.128462;0.039527
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.465646;0.352875;0.141150;0.040329
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.261686;0.406173;0.231492;0.100649
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.230507;0.428744;0.250551;0.090198
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.472396;0.348417;0.139367;0.039819
