target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.730904;0.215277;0.035879;0.017940
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.938103;0.050974;0.007282;0.003641
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.902972;0.072771;0.019406;0.004851
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.622742;0.251506;0.083835;0.041918
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.937267;0.052278;0.006970;0.003485
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.900940;0.079248;0.014859;0.004953
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.598530;0.273341;0.093961;0.034168
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.432835;0.374329;0.136119;0.056716
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.912788;0.069770;0.013082;0.004361
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.621369;0.252421;0.084140;0.042070
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.587923;0.274718;0.111604;0.025755
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.542995;0.307600;0.123040;0.026366
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.461150;0.366876;0.137579;0.034395
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.432848;0.374320;0.158803;0.034029
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.255539;0.452417;0.200780;0.091264
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.272635;0.367488;0.272635;0.087243
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.719904;0.230667;0.032952;0.016476
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.904781;0.071414;0.019044;0.004761
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.625634;0.249577;0.083192;0.041596
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.451140;0.365906;0.148649;0.034304
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.916353;0.062736;0.016729;0.004182
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.622169;0.251888;0.083963;0.041981
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.588079;0.274614;0.111562;0.025745
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.541174;0.308825;0.123530;0.026471
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.463724;0.365124;0.136921;0.034230
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.568464;0.284814;0.120830;0.025892
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.303933;0.348714;0.238805;0.108548
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.274256;0.363727;0.274256;0.087762
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.435434;0.372614;0.158079;0.033874
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.255624;0.452235;0.200847;0.091294
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.276305;0.358972;0.276305;0.088418
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.243117;0.370105;0.287320;0.099457
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.907541;0.069344;0.018492;0.004623
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.479842;0.346772;0.115591;0.057795
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.454302;0.363799;0.147793;0.034106
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.548810;0.303686;0.121474;0.026030
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.604604;0.269206;0.100952;0.025238
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.429420;0.376583;0.159762;0.034235
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.255754;0.451956;0.200949;0.091341
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.273199;0.366178;0.273199;0.087424
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.427838;0.377627;0.160205;0.034330
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.305873;0.344557;0.240329;0.109241
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.276024;0.359624;0.276024;0.088328
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.196628;0.490555;0.232378;0.080439
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.252019;0.459959;0.198015;0.090007
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.276845;0.357720;0.276845;0.088590
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.109780;0.274449;0.341323;0.274449
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.088045;0.286147;0.361671;0.264136
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.598226;0.273548;0.102581;0.025645
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.425516;0.379159;0.160855;0.034469
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.306053;0.344172;0.240470;0.109305
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.274542;0.363062;0.274542;0.087854
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.565171;0.286987;0.121752;0.026090
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.252966;0.457930;0.198759;0.090345
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.274204;0.363847;0.274204;0.087745
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.241235;0.374982;0.285096;0.098687
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.254073;0.455558;0.199629;0.090740
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.225280;0.477350;0.225280;0.072090
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.090230;0.225574;0.458623;0.225574
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.072084;0.234274;0.477388;0.216253
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.276136;0.359364;0.276136;0.088364
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.197441;0.488449;0.233339;0.080771
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.087293;0.283701;0.367128;0.261878
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.056111;0.168334;0.392780;0.382774
