target_variable;parents;target_values;X_2(parent_1);A_2(parent_2);D_2(parent_3);X_2_t1=0;X_2_t1=1;X_2_t1=2;X_2_t1=3
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;1;0;0.162136;0.675728;0.162136;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;0;1;1;0.597465;0.335446;0.067089;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;0;1;0.563572;0.436428;0.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;1;0;0.000000;0.259067;0.611400;0.129533
X_2_t1;X_2,A_2,D_2;0,1,2,3;1;1;1;0.344990;0.425017;0.229993;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;0;1;0.080413;0.678347;0.241240;0.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;1;0;0.000000;0.000000;0.196691;0.803309
X_2_t1;X_2,A_2,D_2;0,1,2,3;2;1;1;0.000000;0.364706;0.513725;0.121569
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;0;1;0.000000;0.258415;0.612377;0.129208
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_2_t1;X_2,A_2,D_2;0,1,2,3;3;1;1;0.000000;0.119496;0.522016;0.358488
