target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.937625;0.045049;0.013861;0.003465
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.682706;0.237970;0.063459;0.015865
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.890147;0.079893;0.024967;0.004993
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.595607;0.261171;0.101098;0.042124
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.911844;0.066117;0.017631;0.004408
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.662663;0.249336;0.073334;0.014667
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.567210;0.285642;0.112526;0.034623
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.548431;0.295256;0.121576;0.034736
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.880178;0.087143;0.027232;0.005446
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.442612;0.364009;0.136503;0.056876
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.426661;0.370984;0.157387;0.044968
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.385741;0.402060;0.167525;0.044673
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.564436;0.287472;0.113247;0.034845
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.534342;0.307510;0.123004;0.035144
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.234953;0.466838;0.207843;0.090366
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.204608;0.492927;0.222400;0.080064
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.690898;0.227760;0.065074;0.016269
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.682883;0.241613;0.060403;0.015101
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.444250;0.358922;0.138938;0.057891
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.559875;0.284787;0.120819;0.034520
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.902899;0.073982;0.018495;0.004624
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.437067;0.367630;0.137861;0.057442
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.554955;0.287971;0.122169;0.034906
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.391570;0.398245;0.165936;0.044249
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.426539;0.378484;0.149100;0.045877
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.399859;0.396319;0.158528;0.045294
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.236094;0.464249;0.208852;0.090805
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.208089;0.484302;0.226183;0.081426
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.401351;0.395334;0.158134;0.045181
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.284938;0.353409;0.252061;0.109592
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.206009;0.489455;0.223923;0.080612
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.223284;0.374804;0.301434;0.100478
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.679553;0.244150;0.061038;0.015259
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.436622;0.367920;0.137970;0.057488
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.555699;0.287489;0.121965;0.034847
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.513816;0.318229;0.132596;0.035359
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.429226;0.376711;0.148401;0.045662
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.403773;0.393735;0.157494;0.044998
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.284955;0.353370;0.252076;0.109598
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.204887;0.492237;0.222703;0.080173
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.533116;0.308319;0.123328;0.035237
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.285134;0.352966;0.252233;0.109667
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.206052;0.489348;0.223970;0.080629
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.222159;0.377955;0.299914;0.099971
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.236682;0.462914;0.209372;0.091031
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.253307;0.372240;0.275333;0.099120
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.081535;0.235546;0.465491;0.217427
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.062599;0.241454;0.490264;0.205683
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.427564;0.377808;0.148833;0.045795
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.537163;0.305647;0.122259;0.034931
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.235341;0.465956;0.208187;0.090516
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.207439;0.485912;0.225477;0.081172
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.537021;0.305741;0.122296;0.034942
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.285304;0.352579;0.252385;0.109732
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.254136;0.370184;0.276235;0.099445
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.221345;0.380234;0.298816;0.099605
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.236965;0.462273;0.209623;0.091140
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.204021;0.494384;0.221761;0.079834
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.081192;0.234554;0.467742;0.216512
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.062153;0.239732;0.493899;0.204216
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.255373;0.367120;0.277579;0.099928
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.222153;0.377970;0.299907;0.099969
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.076644;0.295625;0.375902;0.251829
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.055439;0.177405;0.399162;0.367994
