target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.742884;0.205693;0.034282;0.017141
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.723724;0.227521;0.032503;0.016252
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.902466;0.073150;0.019507;0.004877
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.477228;0.348515;0.116172;0.058086
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.700994;0.249172;0.033223;0.016611
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.909638;0.072289;0.013554;0.004518
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.458578;0.368628;0.126716;0.046078
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.426843;0.378283;0.137558;0.057316
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.687148;0.250282;0.046928;0.015643
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.476450;0.349033;0.116344;0.058172
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.593145;0.271237;0.110190;0.025428
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.412861;0.395189;0.158076;0.033873
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.600385;0.272078;0.102029;0.025507
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.564158;0.287656;0.122036;0.026151
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.256418;0.450533;0.201471;0.091578
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.277109;0.357106;0.277109;0.088675
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.724012;0.227285;0.032469;0.016235
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.682832;0.237876;0.063434;0.015858
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.480448;0.346368;0.115456;0.057728
