target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.706208;0.212183;0.065287;0.016322
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.908276;0.068793;0.018345;0.004586
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.675797;0.235784;0.073682;0.014736
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.442360;0.360142;0.139410;0.058087
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.907384;0.069462;0.018523;0.004631
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.885481;0.084645;0.024895;0.004979
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.425609;0.379098;0.149342;0.045951
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.417092;0.381132;0.156937;0.044839
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.888502;0.081090;0.025341;0.005068
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.579619;0.274535;0.102951;0.042896
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.421874;0.374082;0.158701;0.045343
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.387438;0.400950;0.167062;0.044550
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.429514;0.376521;0.148326;0.045639
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.536673;0.305970;0.122388;0.034968
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.235192;0.466296;0.208054;0.090458
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.253811;0.370990;0.275882;0.099317
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.698263;0.222332;0.063524;0.015881
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.682652;0.241789;0.060447;0.015112
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.450341;0.354988;0.137415;0.057256
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.559360;0.285120;0.120960;0.034560
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.894343;0.080500;0.020125;0.005031
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.443719;0.363285;0.136232;0.056763
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.557482;0.286335;0.121476;0.034707
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.392670;0.397525;0.165635;0.044169
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.566866;0.285869;0.112615;0.034651
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.534258;0.307566;0.123026;0.035150
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.284543;0.354306;0.251711;0.109440
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.204214;0.493903;0.221972;0.079910
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.403400;0.393981;0.157592;0.045026
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.282736;0.358407;0.250113;0.108745
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.206825;0.487434;0.224810;0.080931
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.222066;0.378214;0.299790;0.099930
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.897048;0.078440;0.019610;0.004902
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.435140;0.368888;0.138333;0.057639
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.425815;0.371532;0.157619;0.045034
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.506940;0.322730;0.134471;0.035859
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.435958;0.372268;0.146651;0.045123
