target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.654131;0.249026;0.069174;0.027670
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.635881;0.269718;0.080915;0.013486
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.824673;0.131496;0.043832;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.481135;0.345910;0.138364;0.034591
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.844648;0.113526;0.035850;0.005975
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.612197;0.277002;0.096951;0.013850
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.455095;0.359406;0.150719;0.034781
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.426726;0.366895;0.171982;0.034396
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.638072;0.268095;0.080428;0.013405
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.604245;0.290220;0.092343;0.013192
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.551287;0.302018;0.120807;0.025887
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.387343;0.401012;0.178228;0.033418
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.620310;0.255878;0.107304;0.016508
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.451396;0.365736;0.160010;0.022859
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.472928;0.336236;0.163574;0.027262
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.450424;0.348065;0.174033;0.027479
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.625695;0.267361;0.093576;0.013368
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.791836;0.145715;0.055510;0.006939
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.588497;0.274336;0.111449;0.025719
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.573722;0.281344;0.119358;0.025577
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.613624;0.279790;0.093263;0.013323
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.767542;0.159815;0.058114;0.014529
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.562990;0.291340;0.128532;0.017138
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.402119;0.387516;0.177150;0.033216
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.576064;0.285508;0.121124;0.017303
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.541883;0.299538;0.132149;0.026430
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.255627;0.461357;0.209980;0.073036
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.225841;0.476050;0.225841;0.072269
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.374007;0.402424;0.190034;0.033535
