target_variable;parents;target_values;X_4(parent_1);A_4(parent_2);D_4(parent_3);X_4_t1=0;X_4_t1=1;X_4_t1=2;X_4_t1=3
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;1;0;0.184785;0.630430;0.184785;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;1;1;0.785577;0.142949;0.071474;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;0;1;0.540054;0.459946;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;1;0;0.000000;0.184998;0.691671;0.123332
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;1;1;0.287388;0.597657;0.114955;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;0;1;0.087443;0.650227;0.262330;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;1;0;0.000000;0.000000;0.180016;0.819984
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;1;1;0.000000;0.214387;0.699858;0.085755
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;0;1;0.000000;0.128371;0.700467;0.171162
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;1;1;0.000000;0.090140;0.594372;0.315488
