target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.921009;0.063192;0.010532;0.005266
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.758799;0.198636;0.028377;0.014188
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.732645;0.200516;0.053471;0.013368
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.505254;0.329830;0.109943;0.054972
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.897844;0.085130;0.011351;0.005675
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.727806;0.217755;0.040829;0.013610
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.483478;0.351675;0.120888;0.043959
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.538537;0.304566;0.110751;0.046146
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.877070;0.098344;0.018439;0.006146
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.604375;0.263750;0.087917;0.043958
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.474624;0.350251;0.142289;0.032836
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.438136;0.378177;0.151271;0.032415
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.486366;0.349708;0.131140;0.032785
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.457263;0.358206;0.151966;0.032564
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.265653;0.430743;0.208727;0.094876
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.267577;0.379222;0.267577;0.085625
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.754877;0.201866;0.028838;0.014419
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.725980;0.205515;0.054804;0.013701
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.505719;0.329520;0.109840;0.054920
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.563450;0.291033;0.118232;0.027284
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.738914;0.195815;0.052217;0.013054
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.598084;0.267944;0.089315;0.044657
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.471019;0.352654;0.143266;0.033061
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.524660;0.319941;0.127976;0.027423
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.581394;0.285009;0.106878;0.026720
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.544374;0.300713;0.127575;0.027338
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.295354;0.367099;0.232064;0.105483
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.267043;0.380459;0.267043;0.085454
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.537792;0.305058;0.129418;0.027733
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.294898;0.368076;0.231705;0.105321
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.233323;0.458691;0.233323;0.074663
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.236134;0.388199;0.279067;0.096600
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.721850;0.208612;0.055630;0.013907
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.507212;0.328525;0.109508;0.054754
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.480111;0.346593;0.140803;0.032493
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.525741;0.319213;0.127685;0.027361
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.485994;0.349961;0.131235;0.032809
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.539897;0.303668;0.128829;0.027606
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.261762;0.439082;0.205670;0.093486
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.233236;0.458893;0.233236;0.074635
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.538760;0.304419;0.129147;0.027674
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.298588;0.360170;0.234604;0.106638
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.234163;0.456743;0.234163;0.074932
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.233512;0.394991;0.275969;0.095528
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.264556;0.433094;0.207865;0.094484
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.266751;0.381138;0.266751;0.085360
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.105067;0.262667;0.369598;0.262667
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.075612;0.245740;0.451811;0.226837
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.577293;0.287801;0.107925;0.026981
