target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.895732;0.075305;0.023171;0.005793
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.728383;0.203713;0.054323;0.013581
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.708198;0.212220;0.066319;0.013264
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.472477;0.340692;0.131881;0.054950
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.736905;0.197322;0.052619;0.013155
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.840233;0.118089;0.034732;0.006946
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.456036;0.359016;0.141431;0.043517
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.434572;0.369703;0.152231;0.043494
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.846565;0.111589;0.034872;0.006974
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.470735;0.345642;0.129616;0.054007
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.534675;0.301093;0.127736;0.036496
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.491414;0.332893;0.138705;0.036988
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.459531;0.356710;0.140522;0.043238
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.431898;0.375161;0.150065;0.042876
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.242493;0.449728;0.214513;0.093266
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.212985;0.472167;0.231506;0.083342
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.879072;0.089105;0.025459;0.006365
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.728537;0.206829;0.051707;0.012927
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.476065;0.338375;0.130984;0.054577
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.446974;0.357840;0.151811;0.043375
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.722129;0.211711;0.052928;0.013232
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.471128;0.345386;0.129520;0.053967
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.531100;0.303406;0.128718;0.036776
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.491734;0.332683;0.138618;0.036965
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.542825;0.301736;0.118866;0.036574
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.512003;0.322262;0.128905;0.036830
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.245970;0.441837;0.217589;0.094604
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.245175;0.392392;0.266495;0.095938
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.430930;0.375801;0.150320;0.042949
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.244821;0.444444;0.216573;0.094162
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.214519;0.468366;0.233173;0.083942
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.215353;0.397011;0.290727;0.096909
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.728318;0.206996;0.051749;0.012937
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.468385;0.347177;0.130192;0.054246
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.533844;0.301630;0.127964;0.036561
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.412376;0.384627;0.160261;0.042736
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.453262;0.360847;0.142152;0.043739
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.507920;0.324958;0.129983;0.037138
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.243464;0.447525;0.215372;0.093640
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.215516;0.465895;0.234257;0.084332
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.425632;0.379299;0.151720;0.043348
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.276974;0.371481;0.245016;0.106529
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.244391;0.394336;0.265642;0.095631
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.185762;0.479865;0.250779;0.083593
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.244496;0.445182;0.216285;0.094037
