target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.752650;0.178092;0.049470;0.019788
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.731298;0.199038;0.059712;0.009952
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.731995;0.201004;0.067001;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.557703;0.294864;0.117946;0.029486
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.751723;0.181434;0.057295;0.009549
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.713894;0.204361;0.071526;0.010218
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.521751;0.315441;0.132282;0.030527
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.490508;0.326075;0.152848;0.030570
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.742341;0.190859;0.057258;0.009543
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.708087;0.214069;0.068113;0.009730
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.475768;0.352849;0.141140;0.030244
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.457316;0.355212;0.157872;0.029601
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.548149;0.304508;0.127697;0.019646
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.517549;0.321634;0.140715;0.020102
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.410969;0.375761;0.182803;0.030467
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.395771;0.382679;0.191339;0.030211
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.710492;0.206792;0.072377;0.010340
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.706690;0.205317;0.078216;0.009777
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.523930;0.317380;0.128936;0.029754
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.508412;0.324448;0.137645;0.029495
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.711973;0.208571;0.069524;0.009932
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.695613;0.209266;0.076097;0.019024
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.491475;0.339017;0.149566;0.019942
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.453119;0.354460;0.162039;0.030382
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.507515;0.331674;0.140710;0.020101
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.487746;0.334935;0.147766;0.029553
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.280762;0.408394;0.230626;0.080218
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.250384;0.419109;0.250384;0.080123
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.430974;0.365803;0.172740;0.030484
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.401755;0.375171;0.192655;0.030419
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.223536;0.420837;0.264179;0.091447
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.186569;0.450111;0.274945;0.088375
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.709151;0.203594;0.077560;0.009695
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.671263;0.226007;0.092457;0.010273
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.487979;0.337934;0.143366;0.030721
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.472740;0.338242;0.159173;0.029845
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.666678;0.232316;0.090906;0.010101
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.645928;0.242792;0.101163;0.010116
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.466373;0.345869;0.158112;0.029646
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.437687;0.355145;0.177572;0.029595
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.451898;0.358758;0.159448;0.029896
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.417629;0.371513;0.180736;0.030123
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.247152;0.426607;0.247152;0.079089
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.219345;0.431696;0.259226;0.089732
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.384434;0.383467;0.201825;0.030274
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.356795;0.395431;0.218041;0.029733
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.149855;0.380600;0.349661;0.119884
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.120752;0.386175;0.362257;0.130815
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.652109;0.238554;0.089458;0.019879
