target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.867584;0.105933;0.017656;0.008828
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.817416;0.150363;0.021480;0.010740
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.810884;0.141837;0.037823;0.009456
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.537895;0.308070;0.102690;0.051345
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.814602;0.154499;0.020600;0.010300
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.813517;0.149186;0.027972;0.009324
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.542786;0.311295;0.107008;0.038912
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.509066;0.324016;0.117824;0.049093
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.808614;0.153109;0.028708;0.009569
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.549631;0.300246;0.100082;0.050041
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.522904;0.318064;0.129213;0.029818
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.476803;0.352152;0.140861;0.030184
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.533918;0.317332;0.119000;0.029750
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.509227;0.323910;0.137416;0.029446
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.279486;0.401102;0.219596;0.099816
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.254059;0.410584;0.254059;0.081299
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.814273;0.152952;0.021850;0.010925
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.813073;0.140195;0.037385;0.009346
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.559511;0.293659;0.097886;0.048943
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.512384;0.325077;0.132063;0.030476
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.792162;0.155878;0.041568;0.010392
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.547456;0.301696;0.100565;0.050283
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.520208;0.319861;0.129944;0.029987
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.473993;0.354043;0.141617;0.030347
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.530646;0.319560;0.119835;0.029959
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.505959;0.326067;0.138331;0.029642
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.276641;0.407198;0.217361;0.098800
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.250203;0.419528;0.250203;0.080065
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.504598;0.326965;0.138713;0.029724
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.278501;0.403211;0.218822;0.099465
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.247704;0.425328;0.247704;0.079265
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.218219;0.434613;0.257896;0.089272
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.807109;0.144668;0.038578;0.009645
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.556637;0.295575;0.098525;0.049263
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.523939;0.317374;0.128933;0.029754
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.487866;0.344705;0.137882;0.029546
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.521327;0.325905;0.122214;0.030554
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.488622;0.337509;0.143186;0.030683
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.281809;0.396124;0.221421;0.100646
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.252837;0.413419;0.252837;0.080908
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.499034;0.330637;0.140270;0.030058
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.280317;0.399320;0.220249;0.100113
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.254181;0.410300;0.254181;0.081338
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.224132;0.419293;0.264884;0.091691
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.281539;0.396701;0.221210;0.100550
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.249893;0.420247;0.249893;0.079966
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.099216;0.248041;0.404703;0.248041
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.079635;0.258814;0.422645;0.238905
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.534332;0.317050;0.118894;0.029723
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.491548;0.335579;0.142367;0.030507
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.280146;0.399687;0.220115;0.100052
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.250437;0.418986;0.250437;0.080140
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.491723;0.335463;0.142317;0.030497
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.276364;0.407792;0.217143;0.098701
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.251680;0.416103;0.251680;0.080538
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.216495;0.439081;0.255858;0.088566
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.280672;0.398561;0.220528;0.100240
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.252720;0.413689;0.252720;0.080871
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.098899;0.247246;0.406608;0.247246
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.080040;0.260129;0.419712;0.240119
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.248168;0.424251;0.248168;0.079414
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.217751;0.435827;0.257342;0.089080
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.079425;0.258133;0.424166;0.238276
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.049800;0.149401;0.348603;0.452195
