target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.887643;0.081147;0.024968;0.006242
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.874322;0.094258;0.025136;0.006284
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.839545;0.116695;0.036467;0.007293
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.478942;0.336517;0.130265;0.054277
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.726128;0.205404;0.054774;0.013694
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.843515;0.115663;0.034018;0.006804
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.459297;0.356864;0.140583;0.043256
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.519816;0.313967;0.129280;0.036937
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.842885;0.114265;0.035708;0.007142
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.551253;0.293059;0.109897;0.045791
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.536658;0.299810;0.127192;0.036341
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.494046;0.331170;0.137988;0.036797
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.455930;0.359086;0.141458;0.043526
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.432074;0.375045;0.150018;0.042862
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.245194;0.443599;0.216902;0.094305
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.245639;0.391242;0.266999;0.096120
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.879349;0.088901;0.025400;0.006350
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.711882;0.219518;0.054880;0.013720
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.570339;0.277490;0.107415;0.044756
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.451367;0.354998;0.150605;0.043030
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.864386;0.103325;0.025831;0.006458
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.557235;0.289153;0.108432;0.045180
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.443654;0.359989;0.152723;0.043635
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.491860;0.332601;0.138584;0.036956
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.546043;0.299612;0.118029;0.036317
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.430964;0.375779;0.150311;0.042946
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.244366;0.445478;0.216170;0.093987
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.245341;0.391981;0.266675;0.096003
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.423446;0.380743;0.152297;0.043514
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.242411;0.449913;0.214441;0.093235
