target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.685338;0.226557;0.062932;0.025173
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.791137;0.154713;0.046414;0.007736
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.776454;0.167660;0.055887;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.506600;0.328933;0.131573;0.032893
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.677917;0.235368;0.074327;0.012388
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.790519;0.149629;0.052370;0.007481
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.581385;0.276108;0.115787;0.026720
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.455560;0.348441;0.163332;0.032666
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.787197;0.157632;0.047290;0.007882
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.759680;0.176235;0.056075;0.008011
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.432301;0.382105;0.152842;0.032752
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.411671;0.385088;0.171150;0.032091
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.489255;0.344198;0.144341;0.022206
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.571302;0.285798;0.125037;0.017862
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.382752;0.393762;0.191560;0.031927
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.369996;0.399003;0.199501;0.031500
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.778550;0.158179;0.055363;0.007909
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.753315;0.172679;0.065783;0.008223
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.568603;0.287598;0.116837;0.026962
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.456416;0.358765;0.152203;0.032615
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.649369;0.253905;0.084635;0.012091
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.734740;0.182366;0.066315;0.016579
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.447131;0.368580;0.162609;0.021681
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.505843;0.320287;0.146417;0.027453
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.470542;0.356574;0.151274;0.021611
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.439081;0.366755;0.161803;0.032361
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.260866;0.450319;0.214282;0.074533
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.233945;0.457248;0.233945;0.074862
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.476597;0.336474;0.158890;0.028039
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.450312;0.344719;0.177018;0.027950
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.205038;0.468764;0.242318;0.083879
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.202582;0.402917;0.298542;0.095960
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.641643;0.250850;0.095562;0.011945
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.732572;0.183857;0.075214;0.008357
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.538187;0.304797;0.129308;0.027709
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.429585;0.365927;0.172201;0.032288
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.616214;0.267487;0.104669;0.011630
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.592659;0.279319;0.116383;0.011638
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.417127;0.377788;0.172703;0.032382
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.397422;0.380576;0.190288;0.031715
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.487754;0.335288;0.149017;0.027941
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.458961;0.345145;0.167909;0.027985
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.234594;0.455742;0.234594;0.075070
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.233467;0.395107;0.275916;0.095509
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.351886;0.403743;0.212496;0.031874
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.337285;0.428489;0.206119;0.028107
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.141545;0.414948;0.330271;0.113236
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.114143;0.419774;0.342428;0.123655
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.706551;0.201222;0.075458;0.016769
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.672280;0.215606;0.086242;0.025873
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.437736;0.378447;0.151379;0.032438
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;3;0.488292;0.334936;0.148860;0.027911
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;0;0.652127;0.226118;0.095665;0.026091
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;1;0.621173;0.237868;0.114529;0.026430
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;2;0.296402;0.375438;0.243473;0.084686
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;3;0.232489;0.460626;0.232489;0.074396
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;0;0.205666;0.467138;0.243060;0.084136
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;1;0.201231;0.406898;0.296551;0.095320
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;2;0.094360;0.235900;0.433839;0.235900
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;3;0.085673;0.278438;0.378870;0.257019
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;0;0.148290;0.490253;0.278044;0.083413
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;1;0.139172;0.421901;0.342577;0.096350
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;2;0.053332;0.159996;0.373324;0.413348
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;3;0.046464;0.111514;0.353128;0.488894
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;0;0.684302;0.230703;0.072853;0.012142
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;1;0.775975;0.160018;0.056006;0.008001
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;2;0.481247;0.342157;0.143485;0.033112
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;3;0.546622;0.290162;0.136013;0.027203
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;0;0.666212;0.247250;0.074175;0.012363
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;1;0.759365;0.176465;0.056148;0.008021
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;2;0.469148;0.346679;0.151672;0.032501
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;3;0.517762;0.306035;0.148381;0.027821
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;0;0.478195;0.347870;0.152193;0.021742
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;1;0.540478;0.303285;0.137857;0.018381
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;2;0.439974;0.354683;0.177342;0.028001
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;3;0.359429;0.423022;0.189173;0.028376
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;0;0.397332;0.391206;0.190316;0.021146
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;1;0.376494;0.401580;0.200790;0.021136
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;2;0.243428;0.396721;0.264596;0.095255
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;3;0.187708;0.474418;0.253406;0.084469
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;0;0.773344;0.164130;0.054710;0.007816
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;1;0.631092;0.261805;0.095202;0.011900
