target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.913967;0.068827;0.011471;0.005736
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.749449;0.206336;0.029477;0.014738
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.879853;0.090110;0.024029;0.006007
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.508616;0.327590;0.109197;0.054598
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.898302;0.084748;0.011300;0.005650
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.738810;0.208952;0.039178;0.013059
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.483123;0.351916;0.120971;0.043989
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.450612;0.362596;0.131853;0.054939
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.874034;0.100773;0.018895;0.006298
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.594072;0.270619;0.090206;0.045103
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.569787;0.286808;0.116516;0.026888
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.443301;0.374701;0.149880;0.032117
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.477665;0.355633;0.133362;0.033341
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.537586;0.305193;0.129476;0.027745
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.265240;0.431628;0.208403;0.094729
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.234357;0.456293;0.234357;0.074994
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.747102;0.208269;0.029753;0.014876
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.870422;0.097183;0.025916;0.006479
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.592136;0.271909;0.090636;0.045318
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.570994;0.286004;0.116189;0.026813
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.724961;0.206279;0.055008;0.013752
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.506681;0.328879;0.109626;0.054813
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.566095;0.289270;0.117516;0.027119
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.442399;0.375308;0.150123;0.032169
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.477920;0.355459;0.133297;0.033324
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.457090;0.358320;0.152015;0.032575
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.294922;0.368025;0.231724;0.105329
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.265562;0.383896;0.265562;0.084980
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.459174;0.356945;0.151431;0.032450
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.297079;0.363401;0.233419;0.106100
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.235389;0.453898;0.235389;0.075324
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.204326;0.470610;0.241476;0.083588
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.738949;0.195788;0.052210;0.013053
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.594573;0.270285;0.090095;0.045047
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.560754;0.292831;0.118963;0.027453
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.432193;0.382178;0.152871;0.032758
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.574876;0.289446;0.108542;0.027136
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.538138;0.304829;0.129321;0.027712
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.295801;0.366140;0.232415;0.105643
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.263629;0.388381;0.263629;0.084361
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.540159;0.303495;0.128755;0.027590
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.298080;0.361256;0.234206;0.106457
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.267198;0.380102;0.267198;0.085503
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.234900;0.391394;0.277610;0.096096
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.262876;0.436693;0.206546;0.093884
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.264304;0.386815;0.264304;0.084577
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.094025;0.235063;0.435850;0.235063
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.085155;0.276754;0.382626;0.255465
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.487744;0.348770;0.130789;0.032697
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.544524;0.300614;0.127533;0.027329
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.298615;0.360112;0.234626;0.106648
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.267186;0.380128;0.267186;0.085500
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.454541;0.360003;0.152729;0.032728
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.297144;0.363262;0.233470;0.106123
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.265184;0.384774;0.265184;0.084859
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.206472;0.465051;0.244012;0.084466
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.263695;0.434938;0.207189;0.094177
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.233035;0.459358;0.233035;0.074571
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.094562;0.236405;0.432628;0.236405
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.085483;0.277820;0.380247;0.256450
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.266187;0.382447;0.266187;0.085180
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.233421;0.395227;0.275862;0.095491
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.084799;0.275597;0.385206;0.254397
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.053629;0.160886;0.375400;0.410085
