target_variable;parents;target_values;X_3(parent_1);A_3(parent_2);D_3(parent_3);X_3_t1=0;X_3_t1=1;X_3_t1=2;X_3_t1=3
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;1;0;0.118544;0.644368;0.237088;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;1;1;0.879212;0.090591;0.030197;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;0;1;0.458322;0.541678;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;1;0;0.000000;0.062630;0.874741;0.062630
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;1;1;0.226971;0.546057;0.226971;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;0;1;0.054882;0.451182;0.493936;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;1;0;0.000000;0.000000;0.262488;0.737512
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;1;1;0.000000;0.163189;0.755216;0.081595
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;0;1;0.000000;0.113585;0.545660;0.340755
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;1;1;0.000000;0.045117;0.548829;0.406054
