target_variable;parents;target_values;X_3(parent_1);A_3(parent_2);D_3(parent_3);X_3_t1=0;X_3_t1=1;X_3_t1=2;X_3_t1=3
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;1;0;0.118400;0.644801;0.236799;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;1;1;0.723005;0.207746;0.069249;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;0;1;0.459735;0.540265;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;1;0;0.000000;0.062038;0.875925;0.062038
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;1;1;0.222784;0.554432;0.222784;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;0;1;0.045477;0.545229;0.409294;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;1;0;0.000000;0.000000;0.122425;0.877575
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;1;1;0.000000;0.158541;0.762189;0.079270
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;0;1;0.000000;0.111780;0.552879;0.335340
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;1;1;0.000000;0.046175;0.538250;0.415575
