target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.782555;0.173956;0.028993;0.014496
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.899634;0.082654;0.011808;0.005904
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.721305;0.209021;0.055739;0.013935
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.503422;0.331052;0.110351;0.055175
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.883902;0.096748;0.012900;0.006450
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.868194;0.105445;0.019771;0.006590
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.480366;0.353793;0.121616;0.044224
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.458129;0.357635;0.130049;0.054187
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.734352;0.212518;0.039847;0.013282
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.499518;0.333655;0.111218;0.055609
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.472001;0.351999;0.143000;0.033000
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.440041;0.376895;0.150758;0.032305
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.573997;0.290045;0.108767;0.027192
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.540198;0.303469;0.128745;0.027588
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.263977;0.434334;0.207411;0.094278
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.266604;0.381479;0.266604;0.085313
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.765090;0.193456;0.027637;0.013818
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.866683;0.099988;0.026663;0.006666
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.598904;0.267397;0.089132;0.044566
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.476790;0.348806;0.141703;0.032701
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.868541;0.098594;0.026292;0.006573
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.496369;0.335754;0.111918;0.055959
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.570156;0.286563;0.116416;0.026865
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.516979;0.325110;0.130044;0.027867
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.575694;0.288889;0.108333;0.027083
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.537776;0.305068;0.129423;0.027733
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.294249;0.369467;0.231195;0.105089
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.233634;0.457969;0.233634;0.074763
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.540429;0.303317;0.128680;0.027574
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.294392;0.369159;0.231308;0.105140
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.234581;0.455771;0.234581;0.075066
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.206293;0.465514;0.243800;0.084392
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.863506;0.102370;0.027299;0.006825
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.597785;0.268144;0.089381;0.044691
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.564601;0.290266;0.117920;0.027212
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.516399;0.325501;0.130200;0.027900
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.573869;0.290132;0.108799;0.027200
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.457183;0.358259;0.151989;0.032569
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.265821;0.430383;0.208860;0.094936
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.233513;0.458249;0.233513;0.074724
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.458919;0.357113;0.151503;0.032465
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.296026;0.365659;0.232592;0.105724
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.267195;0.380107;0.267195;0.085502
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.203901;0.471712;0.240973;0.083414
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.295661;0.366441;0.232305;0.105593
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.264081;0.387333;0.264081;0.084506
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.094234;0.235586;0.434593;0.235586
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.085224;0.276978;0.382125;0.255672
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.577045;0.287969;0.107988;0.026997
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.452548;0.361319;0.153287;0.032847
