target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.900827;0.071625;0.022038;0.005510
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.723394;0.207455;0.055321;0.013830
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.712250;0.209273;0.065398;0.013080
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.569282;0.278172;0.107680;0.044867
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.860239;0.104820;0.027952;0.006988
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.841802;0.116929;0.034391;0.006878
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.456250;0.358875;0.141375;0.043500
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.434810;0.369547;0.152166;0.043476
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.706584;0.213394;0.066685;0.013337
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.459472;0.352998;0.132374;0.055156
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.450811;0.355358;0.150758;0.043074
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.411862;0.384963;0.160401;0.042774
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.451427;0.362058;0.142629;0.043886
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.513389;0.321347;0.128539;0.036725
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.244155;0.445957;0.215983;0.093906
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.243569;0.396372;0.264749;0.095310
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.889832;0.081176;0.023193;0.005798
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.711296;0.219965;0.054991;0.013748
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.568524;0.278662;0.107869;0.044945
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.531317;0.303265;0.128658;0.036759
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.728113;0.207152;0.051788;0.012947
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.462078;0.351296;0.131736;0.054890
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.444096;0.359703;0.152601;0.043600
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.488571;0.334754;0.139481;0.037195
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.452901;0.361085;0.142246;0.043768
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.431297;0.375559;0.150224;0.042921
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.244795;0.444503;0.216550;0.094152
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.243558;0.396401;0.264736;0.095305
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.511604;0.322526;0.129010;0.036860
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.243762;0.446848;0.215636;0.093755
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.214520;0.468364;0.233174;0.083943
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.185934;0.479386;0.251010;0.083670
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.863209;0.104222;0.026056;0.006514
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.555315;0.290406;0.108902;0.045376
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.536897;0.299655;0.127126;0.036322
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.493899;0.331266;0.138028;0.036807
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.452844;0.361123;0.142260;0.043772
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.426294;0.378863;0.151545;0.043299
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.244105;0.446068;0.215939;0.093887
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.245978;0.390402;0.267368;0.096252
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.507855;0.325001;0.130000;0.037143
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.242102;0.450614;0.214168;0.093116
