target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.821077;0.143139;0.023856;0.011928
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.806087;0.159693;0.022813;0.011407
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.826598;0.130051;0.034680;0.008670
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.564727;0.290182;0.096727;0.048364
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.847755;0.126871;0.016916;0.008458
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.833902;0.132878;0.024915;0.008305
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.508365;0.334730;0.115064;0.041841
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.478758;0.344020;0.125098;0.052124
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.834119;0.132705;0.024882;0.008294
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.570474;0.286350;0.095450;0.047725
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.533062;0.311292;0.126462;0.029184
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.494018;0.340565;0.136226;0.029191
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.511606;0.332523;0.124696;0.031174
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.521471;0.315829;0.133988;0.028712
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.270988;0.419312;0.212919;0.096781
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.242271;0.437931;0.242271;0.077527
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.858530;0.116505;0.016644;0.008322
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.767503;0.174373;0.046499;0.011625
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.571400;0.285733;0.095244;0.047622
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.542806;0.304796;0.123823;0.028575
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.826217;0.130337;0.034757;0.008689
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.570628;0.286248;0.095416;0.047708
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.497828;0.334781;0.136005;0.031386
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.495472;0.339586;0.135834;0.029107
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.516008;0.329526;0.123572;0.030893
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.475450;0.346203;0.146874;0.031473
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.288405;0.381989;0.226604;0.103002
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.245316;0.430866;0.245316;0.078501
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.517277;0.318597;0.135162;0.028963
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.273980;0.412901;0.215270;0.097850
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.256872;0.404057;0.256872;0.082199
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.214000;0.445546;0.252909;0.087545
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.773961;0.169529;0.045208;0.011302
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.564051;0.290633;0.096878;0.048439
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.501048;0.332635;0.135133;0.031185
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.466717;0.358940;0.143576;0.030766
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.512292;0.332056;0.124521;0.031130
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.515665;0.319661;0.135614;0.029060
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.274742;0.411267;0.215869;0.098122
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.241020;0.440834;0.241020;0.077126
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.479377;0.343611;0.145774;0.031237
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.275220;0.410243;0.216244;0.098293
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.257181;0.403340;0.257181;0.082298
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.214951;0.443083;0.254032;0.087934
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.271533;0.418143;0.213348;0.096976
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.241811;0.438999;0.241811;0.077379
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.097162;0.242905;0.417028;0.242905
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.077125;0.250656;0.440845;0.231374
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.550822;0.305823;0.114684;0.028671
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.479803;0.343330;0.145655;0.031212
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.274231;0.412363;0.215467;0.097940
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.244342;0.433127;0.244342;0.078189
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.517588;0.318392;0.135075;0.028945
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.274926;0.410872;0.216013;0.098188
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.256907;0.403976;0.256907;0.082210
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.225847;0.414850;0.266911;0.092392
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.274897;0.410935;0.215990;0.098177
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.257033;0.403684;0.257033;0.082250
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.102957;0.257393;0.382257;0.257393
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.077745;0.252673;0.436345;0.233236
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.241424;0.439895;0.241424;0.077256
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.213263;0.447455;0.252038;0.087244
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.082179;0.267082;0.404202;0.246537
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.051633;0.154900;0.361433;0.432033
