target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.755426;0.176093;0.048915;0.019566
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.724914;0.203767;0.061130;0.010188
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.714252;0.214311;0.071437;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.559389;0.293741;0.117496;0.029374
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.747734;0.184348;0.058215;0.009703
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.713135;0.204903;0.071716;0.010245
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.521735;0.315451;0.132286;0.030528
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.493987;0.323848;0.151804;0.030361
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.714584;0.211419;0.063426;0.010571
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.706200;0.215454;0.068553;0.009793
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.470586;0.356337;0.142535;0.030543
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.453871;0.357466;0.158874;0.029789
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.548404;0.304337;0.127625;0.019635
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.512550;0.324966;0.142173;0.020310
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.429535;0.363917;0.177041;0.029507
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.395190;0.383046;0.191523;0.030240
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.713578;0.204587;0.071606;0.010229
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.693908;0.214265;0.081625;0.010203
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.508924;0.327384;0.133000;0.030692
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.502706;0.328214;0.139242;0.029838
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.721192;0.201895;0.067298;0.009614
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.664478;0.230671;0.083880;0.020970
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.493029;0.337981;0.149109;0.019881
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.471161;0.342766;0.156693;0.029380
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.501926;0.335438;0.142307;0.020330
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.481241;0.339189;0.149642;0.029928
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.278225;0.413740;0.228542;0.079493
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.252784;0.413542;0.252784;0.080891
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.443440;0.357789;0.168956;0.029816
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.403136;0.374304;0.192210;0.030349
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.219974;0.430067;0.259969;0.089989
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.192802;0.431742;0.284129;0.091327
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.712078;0.201546;0.076779;0.009597
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.695470;0.209365;0.085649;0.009517
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.491022;0.335925;0.142514;0.030539
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.463304;0.344295;0.162021;0.030379
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.684451;0.219928;0.086059;0.009562
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.661433;0.232160;0.096733;0.009673
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.471408;0.342606;0.156620;0.029366
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.427441;0.361616;0.180808;0.030135
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.457702;0.354959;0.157759;0.029580
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.412798;0.374594;0.182235;0.030373
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.254259;0.410118;0.254259;0.081363
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.218388;0.434175;0.258095;0.089341
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.386942;0.381905;0.201003;0.030150
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.357128;0.394867;0.218245;0.029761
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.147888;0.388730;0.345072;0.118310
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.120320;0.388371;0.360961;0.130347
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.646578;0.242346;0.090880;0.020196
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.615283;0.253103;0.101241;0.030372
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.486353;0.345724;0.138289;0.029633
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;3;0.441228;0.365742;0.162552;0.030478
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;0;0.606101;0.256034;0.108322;0.029542
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;1;0.557337;0.277951;0.133828;0.030883
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;2;0.281999;0.405788;0.231642;0.080571
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;3;0.248334;0.423864;0.248334;0.079467
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;0;0.220607;0.428428;0.260717;0.090248
