target_variable;parents;target_values;X_3(parent_1);A_3(parent_2);D_3(parent_3);X_3_t1=0;X_3_t1=1;X_3_t1=2;X_3_t1=3
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;1;0;0.100429;0.698714;0.200858;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;1;1;0.786972;0.159771;0.053257;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;0;1;0.388917;0.611083;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;1;0;0.000000;0.100735;0.798531;0.100735
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;1;1;0.204118;0.591765;0.204118;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;0;1;0.050539;0.494606;0.454855;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;1;0;0.000000;0.000000;0.196643;0.803357
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;1;1;0.000000;0.211525;0.682712;0.105763
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;0;1;0.000000;0.100632;0.597473;0.301895
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;1;1;0.000000;0.048871;0.511290;0.439839
