target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;0;0.773582;0.163021;0.045284;0.018113
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;1;0.708304;0.216071;0.064821;0.010804
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;2;0.686243;0.235318;0.078439;0.000000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;0;3;0.567839;0.288108;0.115243;0.028811
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;0;0.711264;0.211000;0.066631;0.011105
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;1;0.750084;0.178512;0.062479;0.008926
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;2;0.547316;0.298579;0.125210;0.028895
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;1;3;0.480039;0.332775;0.155988;0.031198
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;0;0.703653;0.219516;0.065855;0.010976
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;1;0.680007;0.234661;0.074665;0.010666
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;2;0.498668;0.337435;0.134974;0.028923
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;2;3;0.462661;0.351713;0.156317;0.029309
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;0;0.514261;0.327346;0.137274;0.021119
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;1;0.544315;0.303790;0.132908;0.018987
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;2;0.430757;0.363138;0.176662;0.029444
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;0;3;3;0.415455;0.370212;0.185106;0.029227
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;0;0.694653;0.218105;0.076337;0.010905
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.667866;0.232494;0.088569;0.011071
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.542147;0.305236;0.124002;0.028616
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.487269;0.338402;0.143565;0.030764
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.692028;0.223014;0.074338;0.010620
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.657192;0.235680;0.085702;0.021425
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.468586;0.354276;0.156298;0.020840
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.444846;0.359822;0.164490;0.030842
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.492615;0.341709;0.144967;0.020710
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.461443;0.352134;0.155353;0.031071
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.273211;0.424305;0.224423;0.078060
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.243648;0.434737;0.243648;0.077967
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.427091;0.368299;0.173919;0.030692
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.397871;0.377606;0.193906;0.030617
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.225638;0.415392;0.266663;0.092306
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.182547;0.461967;0.269016;0.086470
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.680454;0.223682;0.085212;0.010652
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.656104;0.236429;0.096721;0.010747
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.517471;0.318469;0.135108;0.028952
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.452337;0.351331;0.165332;0.031000
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.686789;0.218299;0.085421;0.009491
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.620460;0.260256;0.108440;0.010844
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.481593;0.336005;0.153602;0.028800
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.416330;0.368633;0.184317;0.030719
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.435515;0.369481;0.164214;0.030790
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.403530;0.380507;0.185111;0.030852
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.244146;0.433582;0.244146;0.078127
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.226602;0.412894;0.267803;0.092701
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.373383;0.390351;0.205448;0.030817
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.352801;0.402198;0.215601;0.029400
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.146557;0.394229;0.341967;0.117246
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.122071;0.379473;0.366212;0.132243
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.668138;0.227562;0.085336;0.018964
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.639578;0.237120;0.094848;0.028454
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.496223;0.339081;0.135632;0.029064
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;3;0.432051;0.371748;0.165221;0.030979
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;0;0.570990;0.278857;0.117978;0.032176
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;1;0.595417;0.254040;0.122316;0.028227
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;2;0.274722;0.421121;0.225665;0.078492
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;3;0.243063;0.436094;0.243063;0.077780
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;0;0.212836;0.448560;0.251534;0.087069
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;1;0.185198;0.454153;0.272923;0.087725
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;2;0.102425;0.256061;0.385453;0.256061
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;3;0.082757;0.268960;0.400012;0.248271
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;0;0.154126;0.470192;0.288986;0.086696
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;1;0.126588;0.474171;0.311602;0.087638
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;2;0.051481;0.154443;0.360367;0.433709
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;3;0.048350;0.116039;0.367457;0.468155
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;0;0.758627;0.176388;0.055701;0.009284
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;1;0.701504;0.213212;0.074624;0.010661
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;2;0.553805;0.294299;0.123416;0.028481
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;3;0.521161;0.306457;0.143652;0.028730
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;0;0.763858;0.174920;0.052476;0.008746
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;1;0.681052;0.233895;0.074421;0.010632
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;2;0.527136;0.308809;0.135104;0.028951
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;3;0.500120;0.317232;0.153809;0.028839
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;0;0.496206;0.335863;0.146940;0.020991
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;1;0.513868;0.320847;0.145840;0.019445
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;2;0.416672;0.369441;0.184721;0.029166
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;3;0.390606;0.372975;0.205582;0.030837
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;0;0.413431;0.380755;0.185232;0.020581
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;1;0.396688;0.388574;0.194287;0.020451
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;2;0.221846;0.450208;0.241137;0.086809
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;3;0.205328;0.425080;0.277193;0.092398
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;0;0.729226;0.196077;0.065359;0.009337
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;1;0.661083;0.240522;0.087462;0.010933
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;2;0.510292;0.326472;0.144032;0.019204
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;3;0.446145;0.358980;0.164105;0.030770
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;0;0.662708;0.231888;0.084323;0.021081
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;1;0.620446;0.260266;0.108444;0.010844
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;2;0.472247;0.345439;0.153528;0.028787
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;3;0.435789;0.359927;0.175100;0.029183
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;0;0.457096;0.349010;0.164810;0.029084
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;1;0.420317;0.363530;0.186678;0.029475
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;2;0.213594;0.446597;0.252429;0.087379
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;3;0.183394;0.459469;0.270266;0.086871
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;0;0.195162;0.453545;0.263469;0.087823
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;1;0.174183;0.436467;0.297136;0.092214
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;2;0.092575;0.267439;0.393118;0.246867
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;3;0.072365;0.279122;0.410743;0.237771
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;0;0.664270;0.238260;0.086640;0.010830
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;1;0.688721;0.210571;0.082397;0.018311
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;2;0.458007;0.347694;0.163621;0.030679
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;3;0.451549;0.342782;0.176288;0.029381
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;0;0.617647;0.254902;0.106209;0.021242
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;1;0.639645;0.230997;0.101639;0.027720
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;2;0.277771;0.393019;0.246908;0.082303
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;3;0.234726;0.432746;0.254286;0.078242
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;0;0.223095;0.447112;0.242495;0.087298
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;1;0.205674;0.424114;0.277659;0.092553
