target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.879195;0.096644;0.016107;0.008054
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.851799;0.122048;0.017435;0.008718
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.821602;0.133798;0.035680;0.008920
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.534410;0.310393;0.103464;0.051732
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.852442;0.122965;0.016395;0.008198
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.832565;0.133948;0.025115;0.008372
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.515757;0.329698;0.113334;0.041212
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.484462;0.340255;0.123729;0.051554
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.827566;0.137947;0.025865;0.008622
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.564248;0.290501;0.096834;0.048417
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.504380;0.330414;0.134231;0.030976
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.500488;0.336210;0.134484;0.028818
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.545410;0.309508;0.116065;0.029016
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.478952;0.343892;0.145894;0.031263
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.284974;0.389342;0.223908;0.101776
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.258993;0.399136;0.258993;0.082878
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.799005;0.165525;0.023646;0.011823
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.831831;0.126126;0.033634;0.008408
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.534279;0.310481;0.103494;0.051747
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.534585;0.310276;0.126050;0.029088
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.766363;0.175228;0.046727;0.011682
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.574321;0.283786;0.094595;0.047298
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.536595;0.308937;0.125506;0.028963
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.459249;0.363967;0.145587;0.031197
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.544774;0.309941;0.116228;0.029057
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.485199;0.339769;0.144144;0.030888
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.287735;0.383425;0.226077;0.102762
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.257859;0.401767;0.257859;0.082515
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.513811;0.320884;0.136133;0.029171
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.288685;0.381388;0.226824;0.103102
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.241919;0.438748;0.241919;0.077414
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.215395;0.441931;0.254558;0.088116
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.766680;0.174990;0.046664;0.011666
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.563902;0.290732;0.096911;0.048455
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.494057;0.337295;0.137026;0.031621
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.498885;0.337289;0.134915;0.028910
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.512394;0.331987;0.124495;0.031124
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.487340;0.338356;0.143545;0.030760
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.273570;0.413778;0.214948;0.097704
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.255534;0.407161;0.255534;0.081771
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.479410;0.343589;0.145765;0.031235
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.272965;0.415074;0.214473;0.097488
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.242570;0.437238;0.242570;0.077622
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.214845;0.443357;0.253907;0.087891
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.271583;0.418036;0.213387;0.096994
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.241303;0.440176;0.241303;0.077217
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.097901;0.244753;0.412592;0.244753
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.078457;0.254984;0.431190;0.235370
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.505720;0.336531;0.126199;0.031550
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.524196;0.314031;0.133225;0.028548
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.275224;0.410234;0.216248;0.098294
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.244113;0.433657;0.244113;0.078116
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.475083;0.346445;0.146977;0.031495
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.285980;0.387185;0.224699;0.102136
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.244498;0.432765;0.244498;0.078239
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.214011;0.445516;0.252923;0.087550
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.287535;0.383854;0.225920;0.102691
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.257126;0.403469;0.257126;0.082280
