target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.871395;0.102884;0.017147;0.008574
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.861385;0.114153;0.016308;0.008154
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.764895;0.176329;0.047021;0.011755
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.527388;0.315075;0.105025;0.052512
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.857277;0.118936;0.015858;0.007929
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.778903;0.176878;0.033165;0.011055
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.508224;0.334826;0.115096;0.041853
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.483313;0.341013;0.124005;0.051669
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.836365;0.130908;0.024545;0.008182
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.568674;0.287551;0.095850;0.047925
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.533987;0.310675;0.126212;0.029126
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.463904;0.360834;0.144333;0.030929
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.512388;0.331991;0.124497;0.031124
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.484576;0.340180;0.144319;0.030925
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.286972;0.385059;0.225478;0.102490
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.241485;0.439755;0.241485;0.077275
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.792198;0.171131;0.024447;0.012224
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.764127;0.176905;0.047175;0.011794
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.533464;0.311024;0.103675;0.051837
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.543894;0.304071;0.123529;0.028507
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.771264;0.171552;0.045747;0.011437
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.567206;0.288530;0.096177;0.048088
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.533942;0.310706;0.126224;0.029129
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.500164;0.336428;0.134571;0.028837
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.553211;0.304197;0.114074;0.028518
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.518086;0.318063;0.134936;0.028915
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.287270;0.384421;0.225712;0.102597
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.258647;0.399939;0.258647;0.082767
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.484618;0.340152;0.144307;0.030923
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.274701;0.411355;0.215837;0.098108
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.245054;0.431474;0.245054;0.078417
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.212234;0.450121;0.250822;0.086823
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.820788;0.134409;0.035842;0.008961
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.576912;0.282059;0.094020;0.047010
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.500783;0.332812;0.135205;0.031201
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.459139;0.364041;0.145616;0.031204
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.506048;0.336308;0.126115;0.031529
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.524176;0.314044;0.133231;0.028549
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.274539;0.411701;0.215710;0.098050
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.243106;0.435995;0.243106;0.077794
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.518503;0.317788;0.134819;0.028890
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.272181;0.416755;0.213856;0.097207
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.244116;0.433650;0.244116;0.078117
