target_variable;parents;target_values;X_4(parent_1);A_4(parent_2);D_4(parent_3);X_4_t1=0;X_4_t1=1;X_4_t1=2;X_4_t1=3
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;1;0;0.153396;0.693207;0.153396;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;1;1;0.864525;0.090316;0.045158;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;0;1;0.488092;0.511908;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;1;0;0.000000;0.149850;0.750249;0.099900
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;1;1;0.251441;0.647983;0.100576;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;0;1;0.100623;0.597507;0.301870;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;1;0;0.000000;0.000000;0.260633;0.739367
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;1;1;0.000000;0.242483;0.660524;0.096993
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;0;1;0.000000;0.143112;0.666072;0.190816
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;1;1;0.000000;0.100363;0.548368;0.351270
