target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.831067;0.122007;0.037541;0.009385
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.798941;0.150794;0.040212;0.010053
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.786402;0.155344;0.048545;0.009709
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.507175;0.318283;0.123206;0.051336
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.803870;0.147097;0.039226;0.009806
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.762009;0.175907;0.051737;0.010347
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.507297;0.325184;0.128103;0.039416
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.489229;0.333966;0.137515;0.039290
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.773267;0.164897;0.051530;0.010306
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.500286;0.326344;0.122379;0.050991
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.484618;0.333483;0.141477;0.040422
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.459192;0.353983;0.147493;0.039331
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.504730;0.326878;0.128770;0.039622
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.476520;0.345695;0.138278;0.039508
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.256357;0.418267;0.226777;0.098599
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.228530;0.433644;0.248402;0.089425
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.820149;0.132522;0.037863;0.009466
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.799376;0.152856;0.038214;0.009554
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.507918;0.317803;0.123020;0.051259
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.502014;0.322226;0.136702;0.039058
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.775171;0.171298;0.042825;0.010706
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.500079;0.326479;0.122430;0.051012
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.488016;0.331284;0.140545;0.040156
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.444884;0.363349;0.151395;0.040372
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.493527;0.334272;0.131683;0.040518
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.461545;0.355583;0.142233;0.040638
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.264393;0.400031;0.233886;0.101690
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.226996;0.437445;0.246735;0.088825
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.469054;0.350625;0.140250;0.040071
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.264107;0.400680;0.233633;0.101580
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.227239;0.436841;0.246999;0.088920
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.200042;0.439884;0.270056;0.090019
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.781937;0.166143;0.041536;0.010384
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.520681;0.313025;0.117384;0.048910
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.499922;0.323580;0.137276;0.039222
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.447771;0.361459;0.150608;0.040162
