target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.802694;0.142499;0.043846;0.010961
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.799548;0.150339;0.040090;0.010023
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.762866;0.172461;0.053894;0.010779
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.523137;0.307974;0.119216;0.049673
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.785636;0.160773;0.042873;0.010718
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.769167;0.170616;0.050181;0.010036
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.494885;0.333376;0.131330;0.040409
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.488266;0.334595;0.137775;0.039364
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.799216;0.146025;0.045633;0.009127
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.498695;0.327383;0.122768;0.051154
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.478029;0.337746;0.143286;0.040939
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.439311;0.366996;0.152915;0.040777
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.508145;0.324625;0.127882;0.039348
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.476159;0.345933;0.138373;0.039535
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.261747;0.406036;0.231545;0.100672
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.229236;0.431894;0.249169;0.089701
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.821963;0.131185;0.037481;0.009370
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.804965;0.148598;0.037149;0.009287
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.532452;0.301958;0.116887;0.048703
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.485357;0.333004;0.141274;0.040364
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.788774;0.160934;0.040234;0.010058
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.515435;0.316450;0.118669;0.049445
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.481594;0.335439;0.142307;0.040659
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.452138;0.358600;0.149417;0.039844
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.494213;0.333820;0.131505;0.040463
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.479320;0.343845;0.137538;0.039297
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.260744;0.408311;0.230659;0.100286
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.226795;0.437942;0.246517;0.088746
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.472352;0.348446;0.139379;0.039822
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.259665;0.410760;0.229704;0.099871
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.227798;0.435458;0.247606;0.089138
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.201026;0.437128;0.271385;0.090462
